species,ERR1754760,ERR1754761,ERR1754762,ERR1754763,ERR1754764,ERR1754765,ERR1754766,ERR1754767,ERR1754768,ERR1754769
sk__Bacteria;p__Candidatus Peregrinibacteria;c__Candidatus Peribacteria;o__;f__;g__;s__,1.0,6.0,2.0,7.0,3.0,4.0,14.0,1.0,1.0,4.0
sk__Bacteria;p__Candidatus Yanofskybacteria;c__;o__;f__;g__;s__,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Rhabdochlamydiaceae;g__Candidatus Rhabdochlamydia;s__,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Aphanizomenonaceae;g__;s__,0.0,7.0,2.0,8.0,1.0,0.0,0.0,18.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Aphanizomenonaceae;g__Dolichospermum;s__,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Pseudanabaenaceae;g__;s__,0.0,15.0,0.0,60.0,4.0,1.0,4.0,2.0,0.0,30.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Pseudanabaenaceae;g__Pseudanabaena;s__,0.0,2.0,0.0,14.0,3.0,0.0,4.0,2.0,0.0,1.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__,0.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0
sk__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales;f__;g__;s__,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__Pasteuria;s__,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alloiococcus;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__,0.0,11.0,1.0,7.0,19.0,3.0,7.0,6.0,0.0,11.0
sk__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
sk__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__;g__;s__,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Lentisphaerae;c__Oligosphaeria;o__;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__,2.0,22.0,1.0,6.0,10.0,12.0,16.0,6.0,3.0,8.0
sk__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__,0.0,24.0,2.0,5.0,8.0,5.0,20.0,0.0,2.0,3.0
sk__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__;s__,0.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,7.0
sk__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__Planctomyces sp.,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__;g__;s__,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Woodsholea;s__,0.0,1.0,0.0,6.0,2.0,1.0,2.0,2.0,1.0,8.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Caedimonadaceae;g__Candidatus Nucleicultrix;s__,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Candidatus Paracaedibacteraceae;g__;s__,0.0,4.0,2.0,4.0,4.0,1.0,5.0,9.0,1.0,4.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Candidatus Paracaedibacteraceae;g__Candidatus Captivus;s__,0.0,6.0,1.0,4.0,4.0,1.0,5.0,2.0,0.0,6.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__;g__;s__,0.0,1.0,0.0,4.0,0.0,1.0,10.0,3.0,1.0,2.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__;g__;s__,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvularculales;f__Parvularculaceae;g__;s__,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocapsa;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Eukaryota;p__Arthropoda;c__Insecta;o__Hemiptera;f__Pseudococcidae;g__Paracoccus;s__,0.0,1.0,1.0,2.0,3.0,0.0,0.0,11.0,3.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tabrizicola;s__,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodopila;s__,0.0,7.0,1.0,18.0,10.0,8.0,6.0,4.0,1.0,20.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Geminicoccaceae;g__;s__,11.0,8.0,1.0,19.0,3.0,2.0,9.0,5.0,11.0,8.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella;s__,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Taonella;s__,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Methylibium;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Rhizobacter;s__,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Brachymonas;s__,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ferrovales;f__Ferrovaceae;g__Ferrovum;s__,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Chitinibacter;s__,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Sideroxydans;s__,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Candidatus Methylopumilus;s__,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,0.0,2.0,0.0,5.0,1.0,0.0,1.0,20.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__;s__,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Azoarcus;s__,0.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__;s__,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geothermobacter;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__Myxococcales bacterium enrichment culture clone 11380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__Minicystis;s__,0.0,16.0,0.0,166.0,18.0,0.0,7.0,11.0,0.0,64.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Labilitrichaceae;g__Labilithrix;s__,0.0,2.0,0.0,16.0,3.0,0.0,2.0,1.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__;s__,0.0,6.0,0.0,18.0,13.0,5.0,2.0,5.0,1.0,29.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Aggregicoccus;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Phaselicystidaceae;g__;s__,0.0,18.0,1.0,41.0,14.0,3.0,13.0,6.0,3.0,11.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Aetherobacter;s__,0.0,9.0,0.0,33.0,16.0,3.0,6.0,14.0,0.0,8.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Chondromyces;s__,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Vulgatibacteraceae;g__Vulgatibacter;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__;g__;s__,0.0,4.0,0.0,3.0,7.0,4.0,1.0,4.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__;s__,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__;s__,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Luminiphilus;s__,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__;s__,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus;s__,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__,0.0,4.0,0.0,2.0,5.0,6.0,2.0,2.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Thioprofundaceae;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Steroidobacteraceae;g__Steroidobacter;s__,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__;s__,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__,0.0,6.0,0.0,8.0,8.0,3.0,2.0,0.0,0.0,16.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__;s__,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__,0.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,27.0,9.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Permianibacter;s__,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__;g__;s__,6.0,11.0,0.0,13.0,7.0,4.0,17.0,14.0,1.0,19.0
sk__Bacteria;p__Spirochaetes;c__;o__;f__;g__;s__,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__;f__;g__;s__,0.0,4.0,0.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__;s__,0.0,7.0,0.0,17.0,5.0,4.0,5.0,2.0,0.0,8.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__,0.0,3.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,4.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Turneriella;s__Turneriella parva,0.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,20.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__,0.0,4.0,0.0,3.0,4.0,2.0,5.0,1.0,0.0,3.0
sk__Bacteria;p__Synergistetes;c__;o__;f__;g__;s__,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__;g__;s__,0.0,4.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,5.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__;s__,0.0,5.0,0.0,17.0,6.0,2.0,4.0,2.0,1.0,9.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__,0.0,22.0,0.0,17.0,14.0,8.0,4.0,4.0,0.0,2.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__Opitutus sp. VeSm13,0.0,12.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__;g__;s__,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium;s__Verrucomicrobium sp. IMCC25902,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0
sk__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__,0.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,4.0,4.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__;s__Actinobacteria bacterium IMCC26256,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Sporichthyales;f__Sporichthyaceae;g__Sporichthya;s__,0.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0,0.0,1.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Glutamicibacter;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter chlorophenolicus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Lacihabitans;s__,0.0,0.0,1.0,16.0,0.0,0.0,1.0,4.0,1.0,1.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp. PAMC 26554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Waddliaceae;g__Waddlia;s__,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
sk__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__;f__;g__;s__,130.0,263.0,44.0,429.0,616.0,227.0,324.0,221.0,86.0,301.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Risungbinella;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__,0.0,0.0,4.0,2.0,1.0,0.0,0.0,11.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Pelosinus;s__,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas;s__,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,18.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium sp. SON-1402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__;g__;s__,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__;s__,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__;s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
sk__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
sk__Archaea;p__Thaumarchaeota;c__;o__;f__;g__Candidatus Nitrosotenuis;s__,0.0,0.0,0.0,4.0,9.0,2.0,0.0,4.0,1.0,12.0
sk__Bacteria;p__;c__;o__;f__;g__;s__agricultural soil bacterium SC-I-81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__bacterium,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__bacterium TG154,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__bacterium TG160,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
sk__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Candidatus Koribacter;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__Bryobacter aggregatus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__;f__;g__;s__Acidimicrobidae bacterium Ellin7143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Acidothermales;f__Acidothermaceae;g__Acidothermus;s__,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus Actinomarinales;f__;g__;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__;s__,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Kineosporia;s__,0.0,0.0,0.0,2.0,1.0,0.0,1.0,44.0,0.0,3.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__;s__,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
