epoch,loss,output_1_FN,output_1_FP,output_1_TN,output_1_TP,output_1_acc,output_1_auPRC,output_1_auROC,output_1_loss,output_2_FN,output_2_FP,output_2_TN,output_2_TP,output_2_acc,output_2_auPRC,output_2_auROC,output_2_loss,output_3_FN,output_3_FP,output_3_TN,output_3_TP,output_3_acc,output_3_auPRC,output_3_auROC,output_3_loss,output_4_FN,output_4_FP,output_4_TN,output_4_TP,output_4_acc,output_4_auPRC,output_4_auROC,output_4_loss,output_5_FN,output_5_FP,output_5_TN,output_5_TP,output_5_acc,output_5_auPRC,output_5_auROC,output_5_loss,output_6_FN,output_6_FP,output_6_TN,output_6_TP,output_6_acc,output_6_auPRC,output_6_auROC,output_6_loss,val_loss,val_output_1_FN,val_output_1_FP,val_output_1_TN,val_output_1_TP,val_output_1_acc,val_output_1_auPRC,val_output_1_auROC,val_output_1_loss,val_output_2_FN,val_output_2_FP,val_output_2_TN,val_output_2_TP,val_output_2_acc,val_output_2_auPRC,val_output_2_auROC,val_output_2_loss,val_output_3_FN,val_output_3_FP,val_output_3_TN,val_output_3_TP,val_output_3_acc,val_output_3_auPRC,val_output_3_auROC,val_output_3_loss,val_output_4_FN,val_output_4_FP,val_output_4_TN,val_output_4_TP,val_output_4_acc,val_output_4_auPRC,val_output_4_auROC,val_output_4_loss,val_output_5_FN,val_output_5_FP,val_output_5_TN,val_output_5_TP,val_output_5_acc,val_output_5_auPRC,val_output_5_auROC,val_output_5_loss,val_output_6_FN,val_output_6_FP,val_output_6_TN,val_output_6_TP,val_output_6_acc,val_output_6_auPRC,val_output_6_auROC,val_output_6_loss
10,1.7868332862854004,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,7.4816643973463215e-06,20624.0,12515.0,387485.0,79376.0,0.8281499743461609,0.9065841436386108,0.969361424446106,0.4910752475261688,50735.0,14768.0,685232.0,49265.0,0.630050003528595,0.6603947877883911,0.9093278050422668,1.1806539297103882,58054.0,30820.0,2169180.0,41946.0,0.5160499811172485,0.4276612401008606,0.8585337400436401,3.4272000789642334,57265.0,32196.0,5567804.0,42735.0,0.5374600291252136,0.41426366567611694,0.9244862794876099,2.159949779510498,22644.0,18046.0,4281954.0,77356.0,0.7947499752044678,0.8280149102210999,0.982167661190033,0.7846938371658325,1.8226910829544067,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,6.564593149960274e-06,5309.0,2666.0,100626.0,20514.0,0.8360376358032227,0.9274419546127319,0.9763902425765991,0.4366253912448883,13201.0,2564.0,178197.0,12622.0,0.6596058011054993,0.7154540419578552,0.9277498126029968,1.064540147781372,16192.0,10361.0,557745.0,9631.0,0.4934360980987549,0.3539641499519348,0.8699753284454346,3.452141523361206,14052.0,9860.0,1436228.0,11771.0,0.523370623588562,0.48782220482826233,0.9224032163619995,2.240398406982422,7763.0,6666.0,1103723.0,18060.0,0.719862163066864,0.8025578260421753,0.9847060441970825,0.8080148100852966
11,1.3850352764129639,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,5.074766249890672e-06,18974.0,10857.0,389143.0,81026.0,0.8427900075912476,0.9295675754547119,0.9772514700889587,0.42232295870780945,47237.0,11827.0,688173.0,52763.0,0.6710100173950195,0.747550368309021,0.9361274838447571,0.9857390522956848,51858.0,27074.0,2172926.0,48142.0,0.5677400231361389,0.553249716758728,0.8831562399864197,3.003692150115967,54596.0,18876.0,5581124.0,45404.0,0.6023499965667725,0.6211915016174316,0.9653428196907043,1.478010892868042,20587.0,16034.0,4283966.0,79413.0,0.8144800066947937,0.8586041927337646,0.9874822497367859,0.6634276509284973,1.2260969877243042,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,5.621172476821812e-06,4896.0,2633.0,100659.0,20927.0,0.8443635702133179,0.9339624643325806,0.9788106679916382,0.4087848961353302,11789.0,2669.0,178092.0,14034.0,0.6907408237457275,0.7673707604408264,0.9427395462989807,0.9413071870803833,12975.0,3873.0,564233.0,12848.0,0.594663679599762,0.6388312578201294,0.8946607708930969,2.491682291030884,13189.0,4667.0,1441421.0,12634.0,0.6244433522224426,0.6646740436553955,0.9752398133277893,1.316603183746338,5190.0,3997.0,1106392.0,20633.0,0.8188436627388,0.862801194190979,0.9878779053688049,0.6476821303367615
12,1.2086085081100464,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,4.347647518443409e-06,18481.0,10810.0,389190.0,81519.0,0.8467900156974792,0.9324149489402771,0.9784076809883118,0.40938761830329895,48044.0,17219.0,682781.0,51956.0,0.6308500170707703,0.6852473020553589,0.9019790291786194,1.2287660837173462,55692.0,25145.0,2174855.0,44308.0,0.5377600193023682,0.46265628933906555,0.8916009664535522,2.344374895095825,49268.0,20066.0,5579934.0,50732.0,0.6286299824714661,0.6630010604858398,0.9753311276435852,1.2945845127105713,19875.0,15757.0,4284243.0,80125.0,0.8191400170326233,0.8661667704582214,0.9879082441329956,0.6456282734870911,1.113507866859436,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,5.373123258323176e-06,4654.0,2726.0,100566.0,21169.0,0.848739504814148,0.9357193112373352,0.9795501828193665,0.39872658252716064,14683.0,2100.0,178661.0,11140.0,0.601789116859436,0.6707636117935181,0.9015740156173706,1.18248450756073,13404.0,5034.0,563072.0,12419.0,0.5880804061889648,0.6083539128303528,0.9218766689300537,1.7336703538894653,12415.0,5500.0,1440588.0,13408.0,0.617511510848999,0.6558578014373779,0.9741197228431702,1.31586754322052,5475.0,4022.0,1106367.0,20348.0,0.8126088976860046,0.8630893230438232,0.9878836274147034,0.6464822292327881
13,1.7966063022613525,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,3.0279154543677578e-06,18173.0,10799.0,389201.0,81827.0,0.850629985332489,0.9338740706443787,0.9786934852600098,0.4051930010318756,51589.0,10070.0,689930.0,48411.0,0.6449999809265137,0.7117231488227844,0.9234313368797302,1.0655736923217773,71808.0,40396.0,2159604.0,28192.0,0.36684998869895935,0.27089396119117737,0.7493616938591003,5.575733661651611,49764.0,23301.0,5576699.0,50236.0,0.6091700196266174,0.6092739105224609,0.9704151749610901,1.3638182878494263,21803.0,18219.0,4281781.0,78197.0,0.7973200082778931,0.8133484125137329,0.9813852906227112,0.7545042037963867,2.4276793003082275,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.97978272101318e-06,4738.0,2623.0,100669.0,21085.0,0.8564457893371582,0.9374231100082397,0.9800371527671814,0.3948177695274353,12067.0,2897.0,177864.0,13756.0,0.6776904463768005,0.7514996528625488,0.9383671879768372,0.9548208713531494,20200.0,7432.0,560674.0,5623.0,0.3465127944946289,0.2763725221157074,0.7094466090202332,6.838085174560547,12364.0,5852.0,1440236.0,13459.0,0.614800751209259,0.6387152075767517,0.9696418642997742,1.366666316986084,9292.0,8981.0,1101408.0,16531.0,0.6455872654914856,0.5169599056243896,0.9121379852294922,2.1058812141418457
14,1.6377484798431396,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,3.340593821121729e-06,18091.0,10937.0,389063.0,81909.0,0.850130021572113,0.9355379343032837,0.9794588685035706,0.3973453938961029,46307.0,13214.0,686786.0,53693.0,0.6693400144577026,0.7429520487785339,0.9326602220535278,0.9828490614891052,63671.0,14592.0,2185408.0,36329.0,0.5376200079917908,0.5557105541229248,0.9129260182380676,2.026156187057495,52793.0,29909.0,5570091.0,47207.0,0.562969982624054,0.4828157126903534,0.9258807897567749,2.298595905303955,20892.0,17750.0,4282250.0,79108.0,0.8053699731826782,0.8271417021751404,0.9757737517356873,0.9130882620811462,1.6236461400985718,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,4.290661763661774e-06,4736.0,2551.0,100741.0,21087.0,0.8508306741714478,0.9395774602890015,0.9808339476585388,0.38590356707572937,11798.0,2398.0,178363.0,14025.0,0.6765286922454834,0.7625918984413147,0.9425635933876038,0.9211890697479248,14674.0,6300.0,561806.0,11149.0,0.5343685746192932,0.6266642212867737,0.9557604789733887,1.3599340915679932,14186.0,7213.0,1438875.0,11637.0,0.557100236415863,0.5176010727882385,0.9203045964241028,2.7398159503936768,5032.0,4320.0,1106069.0,20791.0,0.8175657391548157,0.8609422445297241,0.9870909452438354,0.657721996307373
15,1.2076146602630615,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,3.86173860533745e-06,18280.0,10889.0,389111.0,81720.0,0.8503900170326233,0.9318053722381592,0.9780207872390747,0.40719273686408997,43927.0,11845.0,688155.0,56073.0,0.6856799721717834,0.7704840302467346,0.9393191337585449,0.9319737553596497,54696.0,14206.0,2185794.0,45304.0,0.6027200222015381,0.6467049717903137,0.9538536071777344,1.3305853605270386,50495.0,22785.0,5577215.0,49505.0,0.6115900278091431,0.5818462371826172,0.9543961882591248,1.732142448425293,19961.0,15867.0,4284133.0,80039.0,0.8179699778556824,0.8601179718971252,0.9866178631782532,0.6597972512245178,2.4790427684783936,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.2257515865931055e-06,5341.0,2602.0,100690.0,20482.0,0.8437826633453369,0.9193636178970337,0.9699386954307556,0.48308590054512024,12289.0,2889.0,177872.0,13534.0,0.6354025602340698,0.6841834187507629,0.9076500535011292,1.2271981239318848,14647.0,10899.0,557207.0,11176.0,0.46408241987228394,0.37244170904159546,0.9045791625976562,2.0773508548736572,17198.0,17044.0,1429044.0,8625.0,0.3376060128211975,0.3023746907711029,0.8645403385162354,4.255788803100586,5267.0,4431.0,1105958.0,20556.0,0.8091236352920532,0.8271670341491699,0.9711458683013916,0.9544304013252258
16,1.5220212936401367,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,3.3774042549339356e-06,18072.0,10863.0,389137.0,81928.0,0.852429986000061,0.9347573518753052,0.9790054559707642,0.4035261273384094,46776.0,12868.0,687132.0,53224.0,0.6786900162696838,0.748082160949707,0.9384166598320007,0.9469711184501648,55560.0,13714.0,2186286.0,44440.0,0.6037099957466125,0.6526761651039124,0.9538389444351196,1.3675172328948975,47838.0,29018.0,5570982.0,52162.0,0.6096900105476379,0.49538636207580566,0.9163254499435425,2.463129997253418,20301.0,16099.0,4283901.0,79699.0,0.8152400255203247,0.8535296320915222,0.9856604933738708,0.6844614148139954,1.1231062412261963,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,4.646512934414204e-06,4561.0,2731.0,100561.0,21262.0,0.8552066087722778,0.9405207633972168,0.9812273979187012,0.38451647758483887,11729.0,2957.0,177804.0,14094.0,0.7123881578445435,0.7779549360275269,0.9461438655853271,0.880048930644989,14188.0,3051.0,565055.0,11635.0,0.636564314365387,0.6905606985092163,0.960150420665741,1.2783156633377075,13768.0,7295.0,1438793.0,12055.0,0.5736746191978455,0.5231086611747742,0.9571571350097656,1.5737228393554688,5058.0,4053.0,1106336.0,20765.0,0.8201215863227844,0.8668612241744995,0.9875763654708862,0.6373942494392395
17,1.0195084810256958,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,3.101753236478544e-06,17262.0,10621.0,389379.0,82738.0,0.8589100241661072,0.9400867223739624,0.9810697436332703,0.3821529746055603,43691.0,11641.0,688359.0,56309.0,0.7072499990463257,0.785762369632721,0.9487284421920776,0.8641142249107361,53746.0,12394.0,2187606.0,46254.0,0.6301699876785278,0.690849781036377,0.9605799317359924,1.2506760358810425,48502.0,22803.0,5577197.0,51498.0,0.6271899938583374,0.6411003470420837,0.9725913405418396,1.3462965488433838,19322.0,15203.0,4284797.0,80678.0,0.8246899843215942,0.8746734261512756,0.988495409488678,0.6223544478416443,1.073838710784912,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,3.2049147193902172e-06,4469.0,2645.0,100647.0,21354.0,0.864035964012146,0.9425479173660278,0.9817855954170227,0.3737337291240692,11035.0,3072.0,177689.0,14788.0,0.7006157040596008,0.7901193499565125,0.9498962759971619,0.8505237102508545,13470.0,3252.0,564854.0,12353.0,0.6384618282318115,0.7087149620056152,0.9636548757553101,1.2000449895858765,13446.0,7418.0,1438670.0,12377.0,0.5721643567085266,0.5590179562568665,0.960411012172699,1.5066431760787964,5117.0,3684.0,1106705.0,20706.0,0.8274019360542297,0.8765761256217957,0.9888370037078857,0.6161592602729797
18,1.0618324279785156,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.644810365382e-06,16810.0,10588.0,389412.0,83190.0,0.8611999750137329,0.9419489502906799,0.981606662273407,0.37533217668533325,44317.0,13223.0,686777.0,55683.0,0.6868299841880798,0.7736333608627319,0.9447525143623352,0.8886026740074158,53178.0,17961.0,2182039.0,46822.0,0.6049799919128418,0.641584038734436,0.9558653235435486,1.2943480014801025,47255.0,24414.0,5575586.0,52745.0,0.6230199933052063,0.6043790578842163,0.9690775275230408,1.3548009395599365,20176.0,16693.0,4283307.0,79824.0,0.813759982585907,0.8490110635757446,0.9833831787109375,0.7185355424880981,0.9715495109558105,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.8909644242958166e-06,4165.0,2653.0,100639.0,21658.0,0.8624869585037231,0.9439622759819031,0.9822085499763489,0.37029406428337097,17363.0,7038.0,173723.0,8460.0,0.4748480021953583,0.5153526067733765,0.8919131755828857,1.2170403003692627,13368.0,3331.0,564775.0,12455.0,0.6560043096542358,0.7210634350776672,0.9659204483032227,1.158977746963501,11712.0,5114.0,1440974.0,14111.0,0.6511636972427368,0.6969988942146301,0.9772456884384155,1.2128256559371948,4864.0,4032.0,1106357.0,20959.0,0.8235681653022766,0.8718237280845642,0.9870168566703796,0.628864049911499
19,0.9772932529449463,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.323359012734727e-06,16372.0,10485.0,389515.0,83628.0,0.8646399974822998,0.9444625973701477,0.9826055765151978,0.36568117141723633,41827.0,12594.0,687406.0,58173.0,0.7091400027275085,0.7938145995140076,0.9511333703994751,0.8428078293800354,50626.0,14928.0,2185072.0,49374.0,0.6437600255012512,0.7149080038070679,0.9652507305145264,1.1646196842193604,46424.0,21477.0,5578523.0,53576.0,0.6423599720001221,0.6676534414291382,0.973210334777832,1.2597368955612183,19715.0,15979.0,4284021.0,80285.0,0.8190600275993347,0.8642523884773254,0.9864726066589355,0.6518552899360657,0.9138327240943909,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.5112444745900575e-06,4040.0,2675.0,100617.0,21783.0,0.8683731555938721,0.9468599557876587,0.9834893941879272,0.35696980357170105,10519.0,2928.0,177833.0,15304.0,0.7263292670249939,0.8094965815544128,0.9546427726745605,0.8089333772659302,12917.0,3475.0,564631.0,12906.0,0.6600317358970642,0.7362034320831299,0.9682878851890564,1.112774133682251,11460.0,5114.0,1440974.0,14363.0,0.662161648273468,0.7097484469413757,0.9780781269073486,1.1689177751541138,4794.0,3898.0,1106491.0,21029.0,0.8276730179786682,0.8794230222702026,0.9887051582336426,0.6032797694206238
20,2.4313862323760986,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.9640713162516477e-06,16657.0,10695.0,389305.0,83343.0,0.8601700067520142,0.9420021176338196,0.9814993143081665,0.37586110830307007,41850.0,12441.0,687559.0,58150.0,0.7038099765777588,0.7900039553642273,0.9479318857192993,0.8715287446975708,51825.0,16767.0,2183233.0,48175.0,0.6153500080108643,0.6747196316719055,0.957713782787323,1.2807447910308838,63322.0,36164.0,5563836.0,36678.0,0.4539499878883362,0.32989972829818726,0.8353169560432434,4.734071254730225,20322.0,16492.0,4283508.0,79678.0,0.8125200271606445,0.8375821113586426,0.9851301312446594,0.6775493621826172,2.5174176692962646,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.594465058791684e-06,4174.0,2648.0,100644.0,21649.0,0.8675986528396606,0.9467176198959351,0.983262300491333,0.36015158891677856,10651.0,2953.0,177808.0,15172.0,0.7196297645568848,0.8069180250167847,0.9539285898208618,0.8207886219024658,12735.0,3504.0,564602.0,13088.0,0.6399334073066711,0.7217204570770264,0.9658792614936829,1.1841528415679932,17897.0,5294.0,1440794.0,7926.0,0.4363939166069031,0.3955429792404175,0.8256440162658691,5.037691116333008,4899.0,3957.0,1106432.0,20924.0,0.8253495097160339,0.8733920454978943,0.988933801651001,0.6175014972686768
21,2.4357821941375732,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.0049847080372274e-06,16039.0,10423.0,389577.0,83961.0,0.8645600080490112,0.9462639689445496,0.9831421971321106,0.358656644821167,40034.0,11922.0,688078.0,59966.0,0.7220199704170227,0.8129024505615234,0.9552384614944458,0.8039672374725342,50051.0,17159.0,2182841.0,49949.0,0.6329399943351746,0.6971661448478699,0.9627928733825684,1.1992690563201904,63646.0,26168.0,5573832.0,36354.0,0.4686500132083893,0.4171338677406311,0.83823561668396,4.850762367248535,18753.0,14837.0,4285163.0,81247.0,0.828760027885437,0.8812418580055237,0.9892538785934448,0.5970903038978577,2.4164888858795166,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.165833166145603e-06,4088.0,2534.0,100758.0,21735.0,0.8686442375183105,0.9481264352798462,0.9837326407432556,0.3520873188972473,10153.0,2944.0,177817.0,15670.0,0.7348874807357788,0.8208648562431335,0.9567909240722656,0.7896268963813782,12522.0,3512.0,564594.0,13301.0,0.6651434898376465,0.744731068611145,0.9693476557731628,1.0943220853805542,15936.0,7224.0,1438864.0,9887.0,0.47368624806404114,0.434470534324646,0.8392731547355652,4.853299617767334,4771.0,3809.0,1106580.0,21052.0,0.8293769359588623,0.880913257598877,0.9886959791183472,0.591067910194397
22,3.3301663398742676,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,6.058116923668422e-07,16854.0,11136.0,388864.0,83146.0,0.8565099835395813,0.9387820363044739,0.9801476001739502,0.38873425126075745,45192.0,14964.0,685036.0,54808.0,0.6744899749755859,0.7437058091163635,0.9328632950782776,0.9955201745033264,55697.0,22167.0,2177833.0,44303.0,0.5614200234413147,0.5856570601463318,0.9247506856918335,1.8099876642227173,68944.0,42960.0,5557040.0,31056.0,0.38565999269485474,0.22304944694042206,0.7717642188072205,6.624087333679199,20905.0,17534.0,4282466.0,79095.0,0.8056700229644775,0.8324519395828247,0.9810853600502014,0.7677868604660034,3.159390449523926,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,6.722636953782057e-07,4477.0,2497.0,100795.0,21346.0,0.8668241500854492,0.9449799060821533,0.9824921488761902,0.36810004711151123,11166.0,3175.0,177586.0,14657.0,0.7077411413192749,0.7858001589775085,0.9474800229072571,0.8745802044868469,13843.0,3787.0,564319.0,11980.0,0.6169693470001221,0.6704684495925903,0.947163999080658,1.4163368940353394,18821.0,8052.0,1438036.0,7002.0,0.38415366411209106,0.23755431175231934,0.7780590057373047,6.477164268493652,5255.0,4146.0,1106243.0,20568.0,0.8157069087028503,0.8664751648902893,0.9878707528114319,0.6487297415733337
23,4.14735746383667,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,6.354013066811603e-07,16431.0,10445.0,389555.0,83569.0,0.8625800013542175,0.9443204998970032,0.9824426770210266,0.36613890528678894,42169.0,11673.0,688327.0,57831.0,0.7123100161552429,0.7959077954292297,0.9502041339874268,0.854296863079071,51268.0,15310.0,2184690.0,48732.0,0.6288700103759766,0.6971050500869751,0.9594801664352417,1.2334998846054077,69610.0,36762.0,5563238.0,30390.0,0.3919200003147125,0.24511046707630157,0.782443106174469,6.400667667388916,33775.0,31164.0,4268836.0,66225.0,0.6722599864006042,0.48932281136512756,0.8660072088241577,3.9683899879455566,4.214028358459473,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,7.521753673245257e-07,4080.0,2644.0,100648.0,21743.0,0.8644618988037109,0.9460514783859253,0.9828625917434692,0.3601666986942291,10514.0,3165.0,177596.0,15309.0,0.7153313159942627,0.7997264862060547,0.9521529078483582,0.8250782489776611,12694.0,4031.0,564075.0,13129.0,0.6491499543190002,0.7244652509689331,0.9655736684799194,1.149464726448059,17632.0,9989.0,1436099.0,8191.0,0.3907369375228882,0.2507908046245575,0.7841355204582214,6.383411884307861,8966.0,8329.0,1102060.0,16857.0,0.6606126427650452,0.5138943791389465,0.858528733253479,4.251280784606934
24,3.4157936573028564,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,6.577955673492397e-07,16039.0,10424.0,389576.0,83961.0,0.8642500042915344,0.9464832544326782,0.9832159280776978,0.3573939800262451,40401.0,12392.0,687608.0,59599.0,0.7198399901390076,0.8040103316307068,0.9531270861625671,0.8249748349189758,48494.0,15511.0,2184489.0,51506.0,0.6553900241851807,0.7354221940040588,0.9671840071678162,1.1235555410385132,68176.0,37721.0,5562279.0,31824.0,0.4042600095272064,0.2545795440673828,0.7849873900413513,6.3477349281311035,25031.0,21263.0,4278737.0,74969.0,0.7652900218963623,0.7089449763298035,0.9447274208068848,1.7896803617477417,3.041316032409668,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,7.817871505721996e-07,4185.0,2648.0,100644.0,21638.0,0.8635324835777283,0.9489063024520874,0.9841002821922302,0.35053831338882446,10180.0,3084.0,177677.0,15643.0,0.7286914587020874,0.8121926784515381,0.9555914998054504,0.8018259406089783,12318.0,4412.0,563694.0,13505.0,0.6496921181678772,0.7361019253730774,0.967792809009552,1.119633436203003,17451.0,9954.0,1436134.0,8372.0,0.40328389406204224,0.25768253207206726,0.7858020067214966,6.342376232147217,4908.0,4045.0,1106344.0,20915.0,0.8229485154151917,0.8712785840034485,0.9877907633781433,0.6206503510475159
25,3.139028787612915,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,7.659350558242295e-07,15846.0,10213.0,389787.0,84154.0,0.8661699891090393,0.9480258226394653,0.983755886554718,0.35167843103408813,42001.0,15366.0,684634.0,57999.0,0.6929500102996826,0.7598165273666382,0.9262056350708008,1.0953269004821777,47656.0,15912.0,2184088.0,52344.0,0.6538699865341187,0.7405539751052856,0.9684030413627625,1.1057171821594238,68825.0,47618.0,5552382.0,31175.0,0.38464000821113586,0.20576710999011993,0.7733279466629028,6.5385260581970215,19666.0,15816.0,4284184.0,80334.0,0.8199300169944763,0.8711980581283569,0.9880271553993225,0.6290144324302673,3.0687758922576904,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,9.804373348742956e-07,4166.0,2375.0,100917.0,21657.0,0.873794674873352,0.950628399848938,0.9844682216644287,0.34576696157455444,10942.0,2730.0,178031.0,14881.0,0.7281492948532104,0.7898183465003967,0.9463694095611572,0.8815376162528992,11662.0,8205.0,559901.0,14161.0,0.5904039144515991,0.6797845363616943,0.9599404335021973,1.2895629405975342,17489.0,9776.0,1436312.0,8334.0,0.39619719982147217,0.264818012714386,0.7859264612197876,6.335988521575928,4989.0,3751.0,1106638.0,20834.0,0.827053427696228,0.8740901350975037,0.9877532124519348,0.6128975749015808
26,3.074195623397827,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,8.355019076589087e-07,15627.0,10223.0,389777.0,84373.0,0.866320013999939,0.948534369468689,0.9839454889297485,0.3489488959312439,43156.0,13793.0,686207.0,56844.0,0.6993100047111511,0.7387229204177856,0.937423825263977,0.954900324344635,47833.0,17969.0,2182031.0,52167.0,0.6436399817466736,0.7268297076225281,0.9672932624816895,1.119337797164917,66886.0,41307.0,5558693.0,33114.0,0.4026300013065338,0.24647033214569092,0.7795648574829102,6.407876014709473,19189.0,15177.0,4284823.0,80811.0,0.8251699805259705,0.8755248785018921,0.9878953099250793,0.6121695637702942,3.1754298210144043,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.1244960660405923e-06,4207.0,2484.0,100808.0,21616.0,0.8707740902900696,0.9488439559936523,0.9838559031486511,0.3528670072555542,14495.0,11620.0,169141.0,11328.0,0.47926267981529236,0.3471255898475647,0.7815390825271606,2.564504623413086,12013.0,4643.0,563463.0,13810.0,0.6264182925224304,0.7217742204666138,0.9622759819030762,1.2647473812103271,18351.0,9357.0,1436731.0,7472.0,0.39197614789009094,0.24638698995113373,0.7829208970069885,6.358464241027832,5115.0,3840.0,1106549.0,20708.0,0.8238005042076111,0.8730151653289795,0.9878144860267639,0.6268834471702576
27,3.177143096923828,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.2671637250605272e-06,15862.0,10129.0,389871.0,84138.0,0.8658000230789185,0.9482969641685486,0.9839251041412354,0.3502788245677948,45077.0,19571.0,680429.0,54923.0,0.6568899750709534,0.6999815702438354,0.9207996726036072,1.0856095552444458,54915.0,22772.0,2177228.0,45085.0,0.5678099989891052,0.5641199946403503,0.9223660230636597,1.7824293375015259,68504.0,36078.0,5563922.0,31496.0,0.4066999852657318,0.26094385981559753,0.7842162847518921,6.3023576736450195,20045.0,16541.0,4283459.0,79955.0,0.8148199915885925,0.846341609954834,0.983385443687439,0.7035506367683411,3.034061908721924,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4031812725079362e-06,3889.0,2551.0,100741.0,21934.0,0.8711226582527161,0.9520418047904968,0.9850236177444458,0.3352400064468384,10501.0,3130.0,177631.0,15322.0,0.717654824256897,0.800642728805542,0.9527020454406738,0.8424333333969116,12841.0,4225.0,563881.0,12982.0,0.6264182925224304,0.7096610069274902,0.9540588855743408,1.2617337703704834,17285.0,9214.0,1436874.0,8538.0,0.41610193252563477,0.28104928135871887,0.7873987555503845,6.267935752868652,5279.0,3841.0,1106548.0,20544.0,0.8208960890769958,0.8724565505981445,0.9882991313934326,0.6142438054084778
28,3.0677731037139893,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.1346445489834878e-06,15582.0,10023.0,389977.0,84418.0,0.8668000102043152,0.9501849412918091,0.9845751523971558,0.3416837453842163,39863.0,15049.0,684951.0,60137.0,0.7016400098800659,0.78448486328125,0.9473138451576233,0.8646439909934998,47525.0,16928.0,2183072.0,52475.0,0.6493300199508667,0.7221035361289978,0.9650841951370239,1.141533613204956,66078.0,38339.0,5561661.0,33922.0,0.41804999113082886,0.26902899146080017,0.7875497341156006,6.281747341156006,19355.0,16006.0,4283994.0,80645.0,0.8207600116729736,0.852929949760437,0.9818702340126038,0.760909378528595,3.2922661304473877,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.3355850114749046e-06,4187.0,2558.0,100734.0,21636.0,0.866630494594574,0.9487996101379395,0.9841991066932678,0.35099658370018005,10689.0,3925.0,176836.0,15134.0,0.6934903264045715,0.7786458134651184,0.9464613199234009,0.8735963702201843,12486.0,2824.0,565282.0,13337.0,0.6741276979446411,0.7430393099784851,0.964368462562561,1.2006875276565552,17594.0,11111.0,1434977.0,8229.0,0.4100220799446106,0.24478933215141296,0.7853991985321045,6.349525451660156,5388.0,4725.0,1105664.0,20435.0,0.801456093788147,0.8155117034912109,0.9621226191520691,1.3486926555633545
