t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.807,117289,6,759,534,0.9935,0.413,0.9999,0.413,0.0001,0.413,0.9889,0.5827,0.9874,0.8988,0.8862
0.808,117289,6,768,525,0.9935,0.406,0.9999,0.406,0.0001,0.406,0.9887,0.5757,0.9874,0.8988,0.8862
0.809,117289,6,780,513,0.9934,0.3968,0.9999,0.3968,0.0001,0.3968,0.9884,0.5662,0.9874,0.8988,0.8862
0.81,117290,5,789,504,0.9933,0.3898,1.0,0.3898,0.0,0.3898,0.9902,0.5594,0.9874,0.8988,0.8862
0.811,117290,5,800,493,0.9932,0.3813,1.0,0.3813,0.0,0.3813,0.99,0.5505,0.9874,0.8988,0.8862
0.812,117291,4,821,472,0.993,0.365,1.0,0.365,0.0,0.365,0.9916,0.5336,0.9874,0.8988,0.8862
0.813,117291,4,843,450,0.9929,0.348,1.0,0.348,0.0,0.348,0.9912,0.5152,0.9874,0.8988,0.8862
0.814,117291,4,872,421,0.9926,0.3256,1.0,0.3256,0.0,0.3256,0.9906,0.4901,0.9874,0.8988,0.8862
0.815,117291,4,891,402,0.9925,0.3109,1.0,0.3109,0.0,0.3109,0.9901,0.4732,0.9874,0.8988,0.8862
0.816,117291,4,919,374,0.9922,0.2892,1.0,0.2892,0.0,0.2892,0.9894,0.4476,0.9874,0.8988,0.8862
0.817,117295,0,1030,263,0.9913,0.2034,1.0,0.2034,0.0,0.2034,1.0,0.338,0.9874,0.8988,0.8862
0.818,117295,0,1120,173,0.9906,0.1338,1.0,0.1338,0.0,0.1338,1.0,0.236,0.9874,0.8988,0.8862
0.819,117296,0,1192,101,0.9899,0.0781,1.0,0.0781,0.0,0.0781,1.0,0.1449,0.9874,0.8988,0.8862
0.82,117296,0,1232,61,0.9896,0.0472,1.0,0.0472,0.0,0.0472,1.0,0.0901,0.9874,0.8988,0.8862
0.821,117296,0,1252,41,0.9894,0.0317,1.0,0.0317,0.0,0.0317,1.0,0.0615,0.9874,0.8988,0.8862
0.822,117296,0,1276,17,0.9892,0.0131,1.0,0.0131,0.0,0.0131,1.0,0.026,0.9874,0.8988,0.8862
0.823,117296,0,1290,3,0.9891,0.0023,1.0,0.0023,0.0,0.0023,1.0,0.0046,0.9874,0.8988,0.8862
0.824,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.825,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.826,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.827,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.828,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.829,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.83,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.831,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.832,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.833,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.834,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.835,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.836,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.837,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.838,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.839,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.84,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.841,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.842,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.843,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.844,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.845,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.846,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.847,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.848,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.849,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.85,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.851,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.852,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.853,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.854,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.855,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.856,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.857,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.858,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.859,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.86,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.861,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.862,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.863,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.864,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.865,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.866,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.867,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.868,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.869,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.87,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.871,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.872,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.873,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.874,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.875,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.876,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.877,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.878,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.879,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.88,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.881,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.882,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.883,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.884,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.885,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.886,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.887,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.888,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.889,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.89,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.891,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.892,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.893,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.894,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.895,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.896,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.897,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.898,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.899,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.9,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.901,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.902,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.903,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.904,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.905,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.906,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.907,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.908,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.909,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.91,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.911,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.912,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.913,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.914,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.915,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.916,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.917,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.918,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.919,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.92,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.921,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.922,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.923,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.924,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.925,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.926,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.927,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.928,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.929,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.93,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.931,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.932,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.933,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.934,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.935,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.936,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.937,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.938,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.939,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.94,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.941,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.942,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.943,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.944,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.945,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.946,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.947,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.948,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.949,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.95,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.951,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.952,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.953,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.954,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.955,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.956,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.957,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.958,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.959,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.96,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.961,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.962,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.963,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.964,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.965,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.966,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.967,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.968,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.969,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.97,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.971,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.972,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.973,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.974,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.975,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.976,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.977,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.978,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.979,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.98,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.981,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.982,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.983,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.984,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.985,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.986,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.987,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.988,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.989,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.99,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.991,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.992,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.993,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.994,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.995,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.996,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.997,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.998,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
0.999,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
1.0,117296,0,1294,0,0.9891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9874,0.8988,0.8862
