t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.0,0,36150,0,82440,0.6952,1.0,0.0,1.0,1.0,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.001,0,36150,0,82440,0.6952,1.0,0.0,1.0,1.0,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.002,0,36150,0,82440,0.6952,1.0,0.0,1.0,1.0,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.003,0,36150,0,82440,0.6952,1.0,0.0,1.0,1.0,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.004,2,36147,0,82440,0.6952,1.0,0.0001,1.0,0.9999,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.005,5,36144,0,82440,0.6952,1.0,0.0001,1.0,0.9999,1.0,0.6952,0.8202,0.9948,0.9975,0.9805
0.006,288,35861,0,82440,0.6976,1.0,0.008,1.0,0.992,1.0,0.6969,0.8214,0.9948,0.9975,0.9805
0.007,741,35408,0,82440,0.7014,1.0,0.0205,1.0,0.9795,1.0,0.6995,0.8232,0.9948,0.9975,0.9805
0.008,23456,12693,122,82317,0.8919,0.9985,0.6489,0.9985,0.3511,0.9985,0.8664,0.9278,0.9948,0.9975,0.9805
0.009,24429,11720,128,82311,0.9001,0.9984,0.6758,0.9984,0.3242,0.9984,0.8754,0.9329,0.9948,0.9975,0.9805
0.01,24894,11255,129,82310,0.904,0.9984,0.6886,0.9984,0.3114,0.9984,0.8797,0.9353,0.9948,0.9975,0.9805
0.011,25177,10972,133,82306,0.9064,0.9984,0.6965,0.9984,0.3035,0.9984,0.8824,0.9368,0.9948,0.9975,0.9805
0.012,25441,10708,133,82306,0.9086,0.9984,0.7038,0.9984,0.2962,0.9984,0.8849,0.9382,0.9948,0.9975,0.9805
0.013,25642,10507,137,82302,0.9102,0.9983,0.7093,0.9983,0.2907,0.9983,0.8868,0.9393,0.9948,0.9975,0.9805
0.014,25850,10299,139,82300,0.912,0.9983,0.7151,0.9983,0.2849,0.9983,0.8888,0.9404,0.9948,0.9975,0.9805
0.015,26033,10116,143,82296,0.9135,0.9983,0.7202,0.9983,0.2798,0.9983,0.8905,0.9413,0.9948,0.9975,0.9805
0.016,26203,9946,148,82291,0.9149,0.9982,0.7249,0.9982,0.2751,0.9982,0.8922,0.9422,0.9948,0.9975,0.9805
0.017,26382,9767,149,82290,0.9164,0.9982,0.7298,0.9982,0.2702,0.9982,0.8939,0.9432,0.9948,0.9975,0.9805
0.018,26541,9608,149,82290,0.9177,0.9982,0.7342,0.9982,0.2658,0.9982,0.8954,0.944,0.9948,0.9975,0.9805
0.019,26672,9477,149,82290,0.9188,0.9982,0.7378,0.9982,0.2622,0.9982,0.8967,0.9447,0.9948,0.9975,0.9805
0.02,26794,9355,153,82286,0.9198,0.9981,0.7412,0.9981,0.2588,0.9981,0.8979,0.9454,0.9948,0.9975,0.9805
0.021,26908,9241,153,82286,0.9208,0.9981,0.7444,0.9981,0.2556,0.9981,0.899,0.946,0.9948,0.9975,0.9805
0.022,27009,9140,157,82282,0.9216,0.9981,0.7472,0.9981,0.2528,0.9981,0.9,0.9465,0.9948,0.9975,0.9805
0.023,27115,9034,159,82280,0.9225,0.9981,0.7501,0.9981,0.2499,0.9981,0.9011,0.9471,0.9948,0.9975,0.9805
0.024,27216,8933,163,82276,0.9233,0.998,0.7529,0.998,0.2471,0.998,0.9021,0.9476,0.9948,0.9975,0.9805
0.025,27305,8844,165,82274,0.924,0.998,0.7553,0.998,0.2447,0.998,0.9029,0.9481,0.9948,0.9975,0.9805
0.026,27394,8755,168,82271,0.9248,0.998,0.7578,0.998,0.2422,0.998,0.9038,0.9486,0.9948,0.9975,0.9805
0.027,27502,8647,170,82269,0.9257,0.9979,0.7608,0.9979,0.2392,0.9979,0.9049,0.9491,0.9948,0.9975,0.9805
0.028,27593,8556,171,82268,0.9264,0.9979,0.7633,0.9979,0.2367,0.9979,0.9058,0.9496,0.9948,0.9975,0.9805
0.029,27680,8469,173,82266,0.9271,0.9979,0.7657,0.9979,0.2343,0.9979,0.9067,0.9501,0.9948,0.9975,0.9805
0.03,27783,8366,177,82262,0.928,0.9979,0.7686,0.9979,0.2314,0.9979,0.9077,0.9506,0.9948,0.9975,0.9805
0.031,27877,8272,179,82260,0.9287,0.9978,0.7712,0.9978,0.2288,0.9978,0.9086,0.9511,0.9948,0.9975,0.9805
0.032,27948,8201,182,82257,0.9293,0.9978,0.7731,0.9978,0.2269,0.9978,0.9093,0.9515,0.9948,0.9975,0.9805
0.033,28020,8129,184,82255,0.9299,0.9978,0.7751,0.9978,0.2249,0.9978,0.9101,0.9519,0.9948,0.9975,0.9805
0.034,28093,8056,184,82255,0.9305,0.9978,0.7771,0.9978,0.2229,0.9978,0.9108,0.9523,0.9948,0.9975,0.9805
0.035,28171,7978,186,82253,0.9312,0.9977,0.7793,0.9977,0.2207,0.9977,0.9116,0.9527,0.9948,0.9975,0.9805
0.036,28243,7906,186,82253,0.9318,0.9977,0.7813,0.9977,0.2187,0.9977,0.9123,0.9531,0.9948,0.9975,0.9805
0.037,28307,7842,189,82250,0.9323,0.9977,0.7831,0.9977,0.2169,0.9977,0.913,0.9535,0.9948,0.9975,0.9805
0.038,28370,7779,190,82249,0.9328,0.9977,0.7848,0.9977,0.2152,0.9977,0.9136,0.9538,0.9948,0.9975,0.9805
0.039,28437,7712,195,82244,0.9333,0.9976,0.7867,0.9976,0.2133,0.9976,0.9143,0.9541,0.9948,0.9975,0.9805
0.04,28501,7648,197,82242,0.9338,0.9976,0.7884,0.9976,0.2116,0.9976,0.9149,0.9545,0.9948,0.9975,0.9805
0.041,28560,7589,197,82242,0.9343,0.9976,0.7901,0.9976,0.2099,0.9976,0.9155,0.9548,0.9948,0.9975,0.9805
0.042,28610,7539,202,82237,0.9347,0.9975,0.7914,0.9975,0.2086,0.9975,0.916,0.9551,0.9948,0.9975,0.9805
0.043,28666,7483,204,82235,0.9352,0.9975,0.793,0.9975,0.207,0.9975,0.9166,0.9553,0.9948,0.9975,0.9805
0.044,28730,7419,204,82235,0.9357,0.9975,0.7948,0.9975,0.2052,0.9975,0.9172,0.9557,0.9948,0.9975,0.9805
0.045,28798,7351,205,82234,0.9363,0.9975,0.7966,0.9975,0.2034,0.9975,0.9179,0.9561,0.9948,0.9975,0.9805
0.046,28864,7285,206,82233,0.9368,0.9975,0.7985,0.9975,0.2015,0.9975,0.9186,0.9564,0.9948,0.9975,0.9805
0.047,28926,7223,209,82230,0.9373,0.9975,0.8002,0.9975,0.1998,0.9975,0.9193,0.9568,0.9948,0.9975,0.9805
0.048,28964,7185,209,82230,0.9376,0.9975,0.8012,0.9975,0.1988,0.9975,0.9196,0.957,0.9948,0.9975,0.9805
0.049,29023,7126,212,82227,0.9381,0.9974,0.8029,0.9974,0.1971,0.9974,0.9202,0.9573,0.9948,0.9975,0.9805
0.05,29073,7076,214,82225,0.9385,0.9974,0.8043,0.9974,0.1957,0.9974,0.9208,0.9576,0.9948,0.9975,0.9805
0.051,29118,7031,214,82225,0.9389,0.9974,0.8055,0.9974,0.1945,0.9974,0.9212,0.9578,0.9948,0.9975,0.9805
0.052,29164,6985,215,82224,0.9393,0.9974,0.8068,0.9974,0.1932,0.9974,0.9217,0.9581,0.9948,0.9975,0.9805
0.053,29217,6932,216,82223,0.9397,0.9974,0.8082,0.9974,0.1918,0.9974,0.9222,0.9583,0.9948,0.9975,0.9805
0.054,29266,6883,219,82220,0.9401,0.9973,0.8096,0.9973,0.1904,0.9973,0.9228,0.9586,0.9948,0.9975,0.9805
0.055,29310,6839,223,82216,0.9404,0.9973,0.8108,0.9973,0.1892,0.9973,0.9232,0.9588,0.9948,0.9975,0.9805
0.056,29343,6806,224,82215,0.9407,0.9973,0.8117,0.9973,0.1883,0.9973,0.9235,0.959,0.9948,0.9975,0.9805
0.057,29401,6748,228,82211,0.9412,0.9972,0.8133,0.9972,0.1867,0.9972,0.9241,0.9593,0.9948,0.9975,0.9805
0.058,29449,6700,231,82208,0.9416,0.9972,0.8147,0.9972,0.1853,0.9972,0.9246,0.9595,0.9948,0.9975,0.9805
0.059,29520,6629,232,82207,0.9421,0.9972,0.8166,0.9972,0.1834,0.9972,0.9254,0.9599,0.9948,0.9975,0.9805
0.06,29588,6561,234,82205,0.9427,0.9972,0.8185,0.9972,0.1815,0.9972,0.9261,0.9603,0.9948,0.9975,0.9805
0.061,29630,6519,235,82204,0.943,0.9971,0.8197,0.9971,0.1803,0.9971,0.9265,0.9605,0.9948,0.9975,0.9805
0.062,29672,6477,237,82202,0.9434,0.9971,0.8208,0.9971,0.1792,0.9971,0.927,0.9608,0.9948,0.9975,0.9805
0.063,29718,6431,238,82201,0.9438,0.9971,0.8221,0.9971,0.1779,0.9971,0.9274,0.961,0.9948,0.9975,0.9805
0.064,29769,6380,241,82198,0.9442,0.9971,0.8235,0.9971,0.1765,0.9971,0.928,0.9613,0.9948,0.9975,0.9805
0.065,29802,6347,242,82197,0.9444,0.9971,0.8244,0.9971,0.1756,0.9971,0.9283,0.9615,0.9948,0.9975,0.9805
0.066,29853,6296,244,82195,0.9449,0.997,0.8258,0.997,0.1742,0.997,0.9289,0.9617,0.9948,0.9975,0.9805
0.067,29893,6256,246,82193,0.9452,0.997,0.8269,0.997,0.1731,0.997,0.9293,0.962,0.9948,0.9975,0.9805
0.068,29939,6210,249,82190,0.9455,0.997,0.8282,0.997,0.1718,0.997,0.9298,0.9622,0.9948,0.9975,0.9805
0.069,29991,6158,250,82189,0.946,0.997,0.8296,0.997,0.1704,0.997,0.9303,0.9625,0.9948,0.9975,0.9805
0.07,30036,6113,251,82188,0.9463,0.997,0.8309,0.997,0.1691,0.997,0.9308,0.9627,0.9948,0.9975,0.9805
0.071,30086,6063,253,82186,0.9467,0.9969,0.8323,0.9969,0.1677,0.9969,0.9313,0.963,0.9948,0.9975,0.9805
0.072,30139,6010,253,82186,0.9472,0.9969,0.8337,0.9969,0.1663,0.9969,0.9319,0.9633,0.9948,0.9975,0.9805
0.073,30192,5957,253,82186,0.9476,0.9969,0.8352,0.9969,0.1648,0.9969,0.9324,0.9636,0.9948,0.9975,0.9805
0.074,30238,5911,255,82184,0.948,0.9969,0.8365,0.9969,0.1635,0.9969,0.9329,0.9638,0.9948,0.9975,0.9805
0.075,30288,5861,256,82183,0.9484,0.9969,0.8379,0.9969,0.1621,0.9969,0.9334,0.9641,0.9948,0.9975,0.9805
0.076,30345,5804,256,82183,0.9489,0.9969,0.8394,0.9969,0.1606,0.9969,0.934,0.9644,0.9948,0.9975,0.9805
0.077,30436,5713,257,82182,0.9497,0.9969,0.842,0.9969,0.158,0.9969,0.935,0.965,0.9948,0.9975,0.9805
0.078,30478,5671,257,82182,0.95,0.9969,0.8431,0.9969,0.1569,0.9969,0.9354,0.9652,0.9948,0.9975,0.9805
0.079,30505,5644,261,82178,0.9502,0.9968,0.8439,0.9968,0.1561,0.9968,0.9357,0.9653,0.9948,0.9975,0.9805
0.08,30534,5615,263,82176,0.9504,0.9968,0.8447,0.9968,0.1553,0.9968,0.936,0.9655,0.9948,0.9975,0.9805
0.081,30551,5598,265,82174,0.9506,0.9968,0.8451,0.9968,0.1549,0.9968,0.9362,0.9656,0.9948,0.9975,0.9805
0.082,30576,5573,266,82173,0.9508,0.9968,0.8458,0.9968,0.1542,0.9968,0.9365,0.9657,0.9948,0.9975,0.9805
0.083,30611,5538,266,82173,0.9511,0.9968,0.8468,0.9968,0.1532,0.9968,0.9369,0.9659,0.9948,0.9975,0.9805
0.084,30631,5518,266,82173,0.9512,0.9968,0.8474,0.9968,0.1526,0.9968,0.9371,0.966,0.9948,0.9975,0.9805
0.085,30647,5502,267,82172,0.9514,0.9968,0.8478,0.9968,0.1522,0.9968,0.9372,0.9661,0.9948,0.9975,0.9805
0.086,30666,5483,267,82172,0.9515,0.9968,0.8483,0.9968,0.1517,0.9968,0.9374,0.9662,0.9948,0.9975,0.9805
0.087,30691,5458,269,82170,0.9517,0.9967,0.849,0.9967,0.151,0.9967,0.9377,0.9663,0.9948,0.9975,0.9805
0.088,30717,5432,270,82169,0.9519,0.9967,0.8497,0.9967,0.1503,0.9967,0.938,0.9665,0.9948,0.9975,0.9805
0.089,30737,5412,272,82167,0.9521,0.9967,0.8503,0.9967,0.1497,0.9967,0.9382,0.9666,0.9948,0.9975,0.9805
0.09,30752,5397,273,82166,0.9522,0.9967,0.8507,0.9967,0.1493,0.9967,0.9384,0.9666,0.9948,0.9975,0.9805
0.091,30773,5376,273,82166,0.9524,0.9967,0.8513,0.9967,0.1487,0.9967,0.9386,0.9668,0.9948,0.9975,0.9805
0.092,30793,5356,274,82165,0.9525,0.9967,0.8518,0.9967,0.1482,0.9967,0.9388,0.9669,0.9948,0.9975,0.9805
0.093,30818,5331,274,82165,0.9527,0.9967,0.8525,0.9967,0.1475,0.9967,0.9391,0.967,0.9948,0.9975,0.9805
0.094,30835,5314,274,82165,0.9529,0.9967,0.853,0.9967,0.147,0.9967,0.9393,0.9671,0.9948,0.9975,0.9805
0.095,30861,5288,277,82162,0.9531,0.9966,0.8537,0.9966,0.1463,0.9966,0.9395,0.9672,0.9948,0.9975,0.9805
0.096,30891,5258,277,82162,0.9533,0.9966,0.8545,0.9966,0.1455,0.9966,0.9399,0.9674,0.9948,0.9975,0.9805
0.097,30923,5226,278,82161,0.9536,0.9966,0.8554,0.9966,0.1446,0.9966,0.9402,0.9676,0.9948,0.9975,0.9805
0.098,30936,5213,278,82161,0.9537,0.9966,0.8558,0.9966,0.1442,0.9966,0.9403,0.9677,0.9948,0.9975,0.9805
0.099,30959,5190,279,82160,0.9539,0.9966,0.8564,0.9966,0.1436,0.9966,0.9406,0.9678,0.9948,0.9975,0.9805
0.1,30979,5170,281,82158,0.954,0.9966,0.857,0.9966,0.143,0.9966,0.9408,0.9679,0.9948,0.9975,0.9805
0.101,30992,5157,282,82157,0.9541,0.9966,0.8573,0.9966,0.1427,0.9966,0.9409,0.968,0.9948,0.9975,0.9805
0.102,31007,5142,284,82155,0.9542,0.9966,0.8578,0.9966,0.1422,0.9966,0.9411,0.968,0.9948,0.9975,0.9805
0.103,31019,5130,285,82154,0.9543,0.9965,0.8581,0.9965,0.1419,0.9965,0.9412,0.9681,0.9948,0.9975,0.9805
0.104,31040,5109,286,82153,0.9545,0.9965,0.8587,0.9965,0.1413,0.9965,0.9415,0.9682,0.9948,0.9975,0.9805
0.105,31055,5094,286,82153,0.9546,0.9965,0.8591,0.9965,0.1409,0.9965,0.9416,0.9683,0.9948,0.9975,0.9805
0.106,31082,5067,286,82153,0.9549,0.9965,0.8598,0.9965,0.1402,0.9965,0.9419,0.9684,0.9948,0.9975,0.9805
0.107,31096,5053,286,82153,0.955,0.9965,0.8602,0.9965,0.1398,0.9965,0.9421,0.9685,0.9948,0.9975,0.9805
0.108,31118,5031,287,82152,0.9552,0.9965,0.8608,0.9965,0.1392,0.9965,0.9423,0.9686,0.9948,0.9975,0.9805
0.109,31140,5009,287,82152,0.9553,0.9965,0.8614,0.9965,0.1386,0.9965,0.9425,0.9688,0.9948,0.9975,0.9805
0.11,31167,4982,287,82152,0.9556,0.9965,0.8622,0.9965,0.1378,0.9965,0.9428,0.9689,0.9948,0.9975,0.9805
0.111,31190,4959,289,82150,0.9557,0.9965,0.8628,0.9965,0.1372,0.9965,0.9431,0.969,0.9948,0.9975,0.9805
0.112,31211,4938,291,82148,0.9559,0.9965,0.8634,0.9965,0.1366,0.9965,0.9433,0.9692,0.9948,0.9975,0.9805
0.113,31243,4906,292,82147,0.9562,0.9965,0.8643,0.9965,0.1357,0.9965,0.9436,0.9693,0.9948,0.9975,0.9805
0.114,31261,4888,292,82147,0.9563,0.9965,0.8648,0.9965,0.1352,0.9965,0.9438,0.9694,0.9948,0.9975,0.9805
0.115,31275,4874,292,82147,0.9564,0.9965,0.8652,0.9965,0.1348,0.9965,0.944,0.9695,0.9948,0.9975,0.9805
0.116,31291,4858,292,82147,0.9566,0.9965,0.8656,0.9965,0.1344,0.9965,0.9442,0.9696,0.9948,0.9975,0.9805
0.117,31311,4838,292,82147,0.9567,0.9965,0.8662,0.9965,0.1338,0.9965,0.9444,0.9697,0.9948,0.9975,0.9805
0.118,31326,4823,292,82147,0.9569,0.9965,0.8666,0.9965,0.1334,0.9965,0.9445,0.9698,0.9948,0.9975,0.9805
0.119,31347,4802,294,82145,0.957,0.9964,0.8672,0.9964,0.1328,0.9964,0.9448,0.9699,0.9948,0.9975,0.9805
0.12,31361,4788,296,82143,0.9571,0.9964,0.8675,0.9964,0.1325,0.9964,0.9449,0.97,0.9948,0.9975,0.9805
0.121,31372,4777,296,82143,0.9572,0.9964,0.8679,0.9964,0.1321,0.9964,0.945,0.97,0.9948,0.9975,0.9805
0.122,31389,4760,297,82142,0.9574,0.9964,0.8683,0.9964,0.1317,0.9964,0.9452,0.9701,0.9948,0.9975,0.9805
0.123,31408,4741,300,82139,0.9575,0.9964,0.8688,0.9964,0.1312,0.9964,0.9454,0.9702,0.9948,0.9975,0.9805
0.124,31423,4726,300,82139,0.9576,0.9964,0.8693,0.9964,0.1307,0.9964,0.9456,0.9703,0.9948,0.9975,0.9805
0.125,31434,4715,301,82138,0.9577,0.9963,0.8696,0.9963,0.1304,0.9963,0.9457,0.9704,0.9948,0.9975,0.9805
0.126,31444,4705,305,82134,0.9578,0.9963,0.8698,0.9963,0.1302,0.9963,0.9458,0.9704,0.9948,0.9975,0.9805
0.127,31463,4686,306,82133,0.9579,0.9963,0.8704,0.9963,0.1296,0.9963,0.946,0.9705,0.9948,0.9975,0.9805
0.128,31481,4668,307,82132,0.958,0.9963,0.8709,0.9963,0.1291,0.9963,0.9462,0.9706,0.9948,0.9975,0.9805
0.129,31490,4659,308,82131,0.9581,0.9963,0.8711,0.9963,0.1289,0.9963,0.9463,0.9706,0.9948,0.9975,0.9805
0.13,31503,4646,308,82131,0.9582,0.9963,0.8715,0.9963,0.1285,0.9963,0.9465,0.9707,0.9948,0.9975,0.9805
0.131,31517,4632,309,82130,0.9583,0.9963,0.8719,0.9963,0.1281,0.9963,0.9466,0.9708,0.9948,0.9975,0.9805
0.132,31534,4615,310,82129,0.9585,0.9962,0.8723,0.9962,0.1277,0.9962,0.9468,0.9709,0.9948,0.9975,0.9805
0.133,31546,4603,313,82126,0.9585,0.9962,0.8727,0.9962,0.1273,0.9962,0.9469,0.9709,0.9948,0.9975,0.9805
0.134,31560,4589,314,82125,0.9587,0.9962,0.8731,0.9962,0.1269,0.9962,0.9471,0.971,0.9948,0.9975,0.9805
0.135,31571,4578,315,82124,0.9587,0.9962,0.8734,0.9962,0.1266,0.9962,0.9472,0.9711,0.9948,0.9975,0.9805
0.136,31584,4565,317,82122,0.9588,0.9962,0.8737,0.9962,0.1263,0.9962,0.9473,0.9711,0.9948,0.9975,0.9805
0.137,31596,4553,321,82118,0.9589,0.9961,0.874,0.9961,0.126,0.9961,0.9475,0.9712,0.9948,0.9975,0.9805
0.138,31606,4543,323,82116,0.959,0.9961,0.8743,0.9961,0.1257,0.9961,0.9476,0.9712,0.9948,0.9975,0.9805
0.139,31615,4534,324,82115,0.959,0.9961,0.8746,0.9961,0.1254,0.9961,0.9477,0.9713,0.9948,0.9975,0.9805
0.14,31630,4519,324,82115,0.9592,0.9961,0.875,0.9961,0.125,0.9961,0.9478,0.9714,0.9948,0.9975,0.9805
0.141,31639,4510,324,82115,0.9592,0.9961,0.8752,0.9961,0.1248,0.9961,0.9479,0.9714,0.9948,0.9975,0.9805
0.142,31651,4498,327,82112,0.9593,0.996,0.8756,0.996,0.1244,0.996,0.9481,0.9715,0.9948,0.9975,0.9805
0.143,31666,4483,328,82111,0.9594,0.996,0.876,0.996,0.124,0.996,0.9482,0.9715,0.9948,0.9975,0.9805
0.144,31678,4471,329,82110,0.9595,0.996,0.8763,0.996,0.1237,0.996,0.9484,0.9716,0.9948,0.9975,0.9805
0.145,31690,4459,331,82108,0.9596,0.996,0.8766,0.996,0.1234,0.996,0.9485,0.9717,0.9948,0.9975,0.9805
0.146,31702,4447,331,82108,0.9597,0.996,0.877,0.996,0.123,0.996,0.9486,0.9717,0.9948,0.9975,0.9805
0.147,31714,4435,331,82108,0.9598,0.996,0.8773,0.996,0.1227,0.996,0.9488,0.9718,0.9948,0.9975,0.9805
0.148,31731,4418,333,82106,0.9599,0.996,0.8778,0.996,0.1222,0.996,0.9489,0.9719,0.9948,0.9975,0.9805
0.149,31742,4407,337,82102,0.96,0.9959,0.8781,0.9959,0.1219,0.9959,0.9491,0.9719,0.9948,0.9975,0.9805
0.15,31754,4395,338,82101,0.9601,0.9959,0.8784,0.9959,0.1216,0.9959,0.9492,0.972,0.9948,0.9975,0.9805
0.151,31765,4384,338,82101,0.9602,0.9959,0.8787,0.9959,0.1213,0.9959,0.9493,0.972,0.9948,0.9975,0.9805
0.152,31780,4369,342,82097,0.9603,0.9959,0.8791,0.9959,0.1209,0.9959,0.9495,0.9721,0.9948,0.9975,0.9805
0.153,31794,4355,342,82097,0.9604,0.9959,0.8795,0.9959,0.1205,0.9959,0.9496,0.9722,0.9948,0.9975,0.9805
0.154,31813,4336,343,82096,0.9605,0.9958,0.8801,0.9958,0.1199,0.9958,0.9498,0.9723,0.9948,0.9975,0.9805
0.155,31827,4322,346,82093,0.9606,0.9958,0.8804,0.9958,0.1196,0.9958,0.95,0.9724,0.9948,0.9975,0.9805
0.156,31835,4314,348,82091,0.9607,0.9958,0.8807,0.9958,0.1193,0.9958,0.9501,0.9724,0.9948,0.9975,0.9805
0.157,31844,4305,349,82090,0.9608,0.9958,0.8809,0.9958,0.1191,0.9958,0.9502,0.9724,0.9948,0.9975,0.9805
0.158,31852,4297,349,82090,0.9608,0.9958,0.8811,0.9958,0.1189,0.9958,0.9503,0.9725,0.9948,0.9975,0.9805
0.159,31865,4284,351,82088,0.9609,0.9957,0.8815,0.9957,0.1185,0.9957,0.9504,0.9725,0.9948,0.9975,0.9805
0.16,31876,4273,352,82087,0.961,0.9957,0.8818,0.9957,0.1182,0.9957,0.9505,0.9726,0.9948,0.9975,0.9805
0.161,31886,4263,352,82087,0.9611,0.9957,0.8821,0.9957,0.1179,0.9957,0.9506,0.9727,0.9948,0.9975,0.9805
0.162,31897,4252,355,82084,0.9612,0.9957,0.8824,0.9957,0.1176,0.9957,0.9508,0.9727,0.9948,0.9975,0.9805
0.163,31908,4241,357,82082,0.9612,0.9957,0.8827,0.9957,0.1173,0.9957,0.9509,0.9728,0.9948,0.9975,0.9805
0.164,31918,4231,359,82080,0.9613,0.9956,0.883,0.9956,0.117,0.9956,0.951,0.9728,0.9948,0.9975,0.9805
0.165,31924,4225,361,82078,0.9613,0.9956,0.8831,0.9956,0.1169,0.9956,0.951,0.9728,0.9948,0.9975,0.9805
0.166,31938,4211,361,82078,0.9614,0.9956,0.8835,0.9956,0.1165,0.9956,0.9512,0.9729,0.9948,0.9975,0.9805
0.167,31947,4202,364,82075,0.9615,0.9956,0.8838,0.9956,0.1162,0.9956,0.9513,0.9729,0.9948,0.9975,0.9805
0.168,31960,4189,367,82072,0.9616,0.9955,0.8841,0.9955,0.1159,0.9955,0.9514,0.973,0.9948,0.9975,0.9805
0.169,31973,4176,368,82071,0.9617,0.9955,0.8845,0.9955,0.1155,0.9955,0.9516,0.9731,0.9948,0.9975,0.9805
0.17,31982,4167,371,82068,0.9617,0.9955,0.8847,0.9955,0.1153,0.9955,0.9517,0.9731,0.9948,0.9975,0.9805
0.171,31996,4153,375,82064,0.9618,0.9955,0.8851,0.9955,0.1149,0.9955,0.9518,0.9732,0.9948,0.9975,0.9805
0.172,31999,4150,376,82063,0.9618,0.9954,0.8852,0.9954,0.1148,0.9954,0.9519,0.9732,0.9948,0.9975,0.9805
0.173,32009,4140,376,82063,0.9619,0.9954,0.8855,0.9954,0.1145,0.9954,0.952,0.9732,0.9948,0.9975,0.9805
0.174,32018,4131,378,82061,0.962,0.9954,0.8857,0.9954,0.1143,0.9954,0.9521,0.9733,0.9948,0.9975,0.9805
0.175,32027,4122,380,82059,0.962,0.9954,0.886,0.9954,0.114,0.9954,0.9522,0.9733,0.9948,0.9975,0.9805
0.176,32041,4108,380,82059,0.9622,0.9954,0.8864,0.9954,0.1136,0.9954,0.9523,0.9734,0.9948,0.9975,0.9805
0.177,32059,4090,382,82057,0.9623,0.9954,0.8869,0.9954,0.1131,0.9954,0.9525,0.9735,0.9948,0.9975,0.9805
0.178,32068,4081,383,82056,0.9624,0.9954,0.8871,0.9954,0.1129,0.9954,0.9526,0.9735,0.9948,0.9975,0.9805
0.179,32079,4070,385,82054,0.9624,0.9953,0.8874,0.9953,0.1126,0.9953,0.9527,0.9736,0.9948,0.9975,0.9805
0.18,32100,4049,386,82053,0.9626,0.9953,0.888,0.9953,0.112,0.9953,0.953,0.9737,0.9948,0.9975,0.9805
0.181,32115,4034,387,82052,0.9627,0.9953,0.8884,0.9953,0.1116,0.9953,0.9531,0.9738,0.9948,0.9975,0.9805
0.182,32128,4021,388,82051,0.9628,0.9953,0.8888,0.9953,0.1112,0.9953,0.9533,0.9738,0.9948,0.9975,0.9805
0.183,32142,4007,389,82050,0.9629,0.9953,0.8892,0.9953,0.1108,0.9953,0.9534,0.9739,0.9948,0.9975,0.9805
0.184,32149,4000,390,82049,0.963,0.9953,0.8893,0.9953,0.1107,0.9953,0.9535,0.9739,0.9948,0.9975,0.9805
0.185,32160,3989,393,82046,0.963,0.9952,0.8897,0.9952,0.1103,0.9952,0.9536,0.974,0.9948,0.9975,0.9805
0.186,32166,3983,395,82044,0.9631,0.9952,0.8898,0.9952,0.1102,0.9952,0.9537,0.974,0.9948,0.9975,0.9805
0.187,32177,3972,398,82041,0.9631,0.9952,0.8901,0.9952,0.1099,0.9952,0.9538,0.9741,0.9948,0.9975,0.9805
0.188,32185,3964,399,82040,0.9632,0.9952,0.8903,0.9952,0.1097,0.9952,0.9539,0.9741,0.9948,0.9975,0.9805
0.189,32195,3954,401,82038,0.9633,0.9951,0.8906,0.9951,0.1094,0.9951,0.954,0.9741,0.9948,0.9975,0.9805
0.19,32213,3936,403,82036,0.9634,0.9951,0.8911,0.9951,0.1089,0.9951,0.9542,0.9742,0.9948,0.9975,0.9805
0.191,32223,3926,405,82034,0.9635,0.9951,0.8914,0.9951,0.1086,0.9951,0.9543,0.9743,0.9948,0.9975,0.9805
0.192,32231,3918,408,82031,0.9635,0.9951,0.8916,0.9951,0.1084,0.9951,0.9544,0.9743,0.9948,0.9975,0.9805
0.193,32242,3907,410,82029,0.9636,0.995,0.8919,0.995,0.1081,0.995,0.9545,0.9744,0.9948,0.9975,0.9805
0.194,32256,3893,411,82028,0.9637,0.995,0.8923,0.995,0.1077,0.995,0.9547,0.9744,0.9948,0.9975,0.9805
0.195,32269,3880,412,82027,0.9638,0.995,0.8927,0.995,0.1073,0.995,0.9548,0.9745,0.9948,0.9975,0.9805
0.196,32277,3872,414,82025,0.9639,0.995,0.8929,0.995,0.1071,0.995,0.9549,0.9745,0.9948,0.9975,0.9805
0.197,32281,3868,415,82024,0.9639,0.995,0.893,0.995,0.107,0.995,0.955,0.9746,0.9948,0.9975,0.9805
0.198,32291,3858,418,82021,0.9639,0.9949,0.8933,0.9949,0.1067,0.9949,0.9551,0.9746,0.9948,0.9975,0.9805
0.199,32301,3848,420,82019,0.964,0.9949,0.8936,0.9949,0.1064,0.9949,0.9552,0.9746,0.9948,0.9975,0.9805
0.2,32307,3842,421,82018,0.9641,0.9949,0.8937,0.9949,0.1063,0.9949,0.9553,0.9747,0.9948,0.9975,0.9805
