t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.608,82960,774,2693,32161,0.9708,0.9227,0.9908,0.9227,0.0092,0.9227,0.9765,0.9489,0.9947,0.989,0.9547
0.609,82964,770,2696,32158,0.9708,0.9226,0.9908,0.9226,0.0092,0.9226,0.9766,0.9489,0.9947,0.989,0.9547
0.61,82968,766,2699,32155,0.9708,0.9226,0.9909,0.9226,0.0091,0.9226,0.9767,0.9489,0.9947,0.989,0.9547
0.611,82973,761,2710,32144,0.9707,0.9222,0.9909,0.9222,0.0091,0.9222,0.9769,0.9488,0.9947,0.989,0.9547
0.612,82977,757,2717,32137,0.9707,0.922,0.991,0.922,0.009,0.922,0.977,0.9487,0.9947,0.989,0.9547
0.613,82981,753,2721,32133,0.9707,0.9219,0.991,0.9219,0.009,0.9219,0.9771,0.9487,0.9947,0.989,0.9547
0.614,82981,753,2724,32130,0.9707,0.9218,0.991,0.9218,0.009,0.9218,0.9771,0.9487,0.9947,0.989,0.9547
0.615,82983,751,2729,32125,0.9707,0.9217,0.991,0.9217,0.009,0.9217,0.9772,0.9486,0.9947,0.989,0.9547
0.616,82987,747,2731,32123,0.9707,0.9216,0.9911,0.9216,0.0089,0.9216,0.9773,0.9486,0.9947,0.989,0.9547
0.617,82993,741,2738,32116,0.9707,0.9214,0.9912,0.9214,0.0088,0.9214,0.9774,0.9486,0.9947,0.989,0.9547
0.618,82997,737,2744,32110,0.9706,0.9213,0.9912,0.9213,0.0088,0.9213,0.9776,0.9486,0.9947,0.989,0.9547
0.619,82999,735,2749,32105,0.9706,0.9211,0.9912,0.9211,0.0088,0.9211,0.9776,0.9485,0.9947,0.989,0.9547
0.62,83001,733,2756,32098,0.9706,0.9209,0.9912,0.9209,0.0088,0.9209,0.9777,0.9485,0.9947,0.989,0.9547
0.621,83003,731,2761,32093,0.9706,0.9208,0.9913,0.9208,0.0087,0.9208,0.9777,0.9484,0.9947,0.989,0.9547
0.622,83005,729,2770,32084,0.9705,0.9205,0.9913,0.9205,0.0087,0.9205,0.9778,0.9483,0.9947,0.989,0.9547
0.623,83009,725,2775,32079,0.9705,0.9204,0.9913,0.9204,0.0087,0.9204,0.9779,0.9483,0.9947,0.989,0.9547
0.624,83017,717,2778,32076,0.9705,0.9203,0.9914,0.9203,0.0086,0.9203,0.9781,0.9483,0.9947,0.989,0.9547
0.625,83020,714,2782,32072,0.9705,0.9202,0.9915,0.9202,0.0085,0.9202,0.9782,0.9483,0.9947,0.989,0.9547
0.626,83023,711,2788,32066,0.9705,0.92,0.9915,0.92,0.0085,0.92,0.9783,0.9483,0.9947,0.989,0.9547
0.627,83029,705,2791,32063,0.9705,0.9199,0.9916,0.9199,0.0084,0.9199,0.9785,0.9483,0.9947,0.989,0.9547
0.628,83035,699,2795,32059,0.9705,0.9198,0.9917,0.9198,0.0083,0.9198,0.9787,0.9483,0.9947,0.989,0.9547
0.629,83040,694,2801,32053,0.9705,0.9196,0.9917,0.9196,0.0083,0.9196,0.9788,0.9483,0.9947,0.989,0.9547
0.63,83042,692,2806,32048,0.9705,0.9195,0.9917,0.9195,0.0083,0.9195,0.9789,0.9482,0.9947,0.989,0.9547
0.631,83045,689,2812,32042,0.9705,0.9193,0.9918,0.9193,0.0082,0.9193,0.9789,0.9482,0.9947,0.989,0.9547
0.632,83050,684,2819,32035,0.9705,0.9191,0.9918,0.9191,0.0082,0.9191,0.9791,0.9482,0.9947,0.989,0.9547
0.633,83050,684,2828,32026,0.9704,0.9189,0.9918,0.9189,0.0082,0.9189,0.9791,0.948,0.9947,0.989,0.9547
0.634,83053,681,2835,32019,0.9704,0.9187,0.9919,0.9187,0.0081,0.9187,0.9792,0.948,0.9947,0.989,0.9547
0.635,83056,678,2840,32014,0.9703,0.9185,0.9919,0.9185,0.0081,0.9185,0.9793,0.9479,0.9947,0.989,0.9547
0.636,83057,677,2846,32008,0.9703,0.9183,0.9919,0.9183,0.0081,0.9183,0.9793,0.9478,0.9947,0.989,0.9547
0.637,83063,671,2849,32005,0.9703,0.9183,0.992,0.9183,0.008,0.9183,0.9795,0.9479,0.9947,0.989,0.9547
0.638,83063,671,2859,31995,0.9702,0.918,0.992,0.918,0.008,0.918,0.9795,0.9477,0.9947,0.989,0.9547
0.639,83064,670,2868,31986,0.9702,0.9177,0.992,0.9177,0.008,0.9177,0.9795,0.9476,0.9947,0.989,0.9547
0.64,83073,661,2874,31980,0.9702,0.9175,0.9921,0.9175,0.0079,0.9175,0.9797,0.9476,0.9947,0.989,0.9547
0.641,83076,658,2878,31976,0.9702,0.9174,0.9921,0.9174,0.0079,0.9174,0.9798,0.9476,0.9947,0.989,0.9547
0.642,83077,657,2888,31966,0.9701,0.9171,0.9922,0.9171,0.0078,0.9171,0.9799,0.9475,0.9947,0.989,0.9547
0.643,83080,654,2895,31959,0.9701,0.9169,0.9922,0.9169,0.0078,0.9169,0.9799,0.9474,0.9947,0.989,0.9547
0.644,83084,650,2901,31953,0.9701,0.9168,0.9922,0.9168,0.0078,0.9168,0.9801,0.9474,0.9947,0.989,0.9547
0.645,83087,647,2903,31951,0.9701,0.9167,0.9923,0.9167,0.0077,0.9167,0.9802,0.9474,0.9947,0.989,0.9547
0.646,83093,641,2910,31944,0.9701,0.9165,0.9923,0.9165,0.0077,0.9165,0.9803,0.9473,0.9947,0.989,0.9547
0.647,83096,638,2917,31937,0.97,0.9163,0.9924,0.9163,0.0076,0.9163,0.9804,0.9473,0.9947,0.989,0.9547
0.648,83099,635,2919,31935,0.97,0.9163,0.9924,0.9163,0.0076,0.9163,0.9805,0.9473,0.9947,0.989,0.9547
0.649,83101,633,2923,31931,0.97,0.9161,0.9924,0.9161,0.0076,0.9161,0.9806,0.9473,0.9947,0.989,0.9547
0.65,83105,629,2930,31924,0.97,0.9159,0.9925,0.9159,0.0075,0.9159,0.9807,0.9472,0.9947,0.989,0.9547
0.651,83108,626,2937,31917,0.97,0.9157,0.9925,0.9157,0.0075,0.9157,0.9808,0.9471,0.9947,0.989,0.9547
0.652,83113,621,2945,31909,0.9699,0.9155,0.9926,0.9155,0.0074,0.9155,0.9809,0.9471,0.9947,0.989,0.9547
0.653,83116,618,2946,31908,0.9699,0.9155,0.9926,0.9155,0.0074,0.9155,0.981,0.9471,0.9947,0.989,0.9547
0.654,83117,617,2952,31902,0.9699,0.9153,0.9926,0.9153,0.0074,0.9153,0.981,0.947,0.9947,0.989,0.9547
0.655,83119,615,2956,31898,0.9699,0.9152,0.9927,0.9152,0.0073,0.9152,0.9811,0.947,0.9947,0.989,0.9547
0.656,83123,611,2964,31890,0.9699,0.915,0.9927,0.915,0.0073,0.915,0.9812,0.9469,0.9947,0.989,0.9547
0.657,83124,610,2969,31885,0.9698,0.9148,0.9927,0.9148,0.0073,0.9148,0.9812,0.9469,0.9947,0.989,0.9547
0.658,83126,608,2979,31875,0.9698,0.9145,0.9927,0.9145,0.0073,0.9145,0.9813,0.9467,0.9947,0.989,0.9547
0.659,83126,608,2986,31868,0.9697,0.9143,0.9927,0.9143,0.0073,0.9143,0.9813,0.9466,0.9947,0.989,0.9547
0.66,83129,605,2990,31864,0.9697,0.9142,0.9928,0.9142,0.0072,0.9142,0.9814,0.9466,0.9947,0.989,0.9547
0.661,83130,604,2999,31855,0.9696,0.914,0.9928,0.914,0.0072,0.914,0.9814,0.9465,0.9947,0.989,0.9547
0.662,83132,602,3009,31845,0.9696,0.9137,0.9928,0.9137,0.0072,0.9137,0.9814,0.9463,0.9947,0.989,0.9547
0.663,83133,601,3014,31840,0.9695,0.9135,0.9928,0.9135,0.0072,0.9135,0.9815,0.9463,0.9947,0.989,0.9547
0.664,83135,599,3025,31829,0.9694,0.9132,0.9928,0.9132,0.0072,0.9132,0.9815,0.9461,0.9947,0.989,0.9547
0.665,83137,597,3033,31821,0.9694,0.913,0.9929,0.913,0.0071,0.913,0.9816,0.946,0.9947,0.989,0.9547
0.666,83138,596,3043,31811,0.9693,0.9127,0.9929,0.9127,0.0071,0.9127,0.9816,0.9459,0.9947,0.989,0.9547
0.667,83140,594,3050,31804,0.9693,0.9125,0.9929,0.9125,0.0071,0.9125,0.9817,0.9458,0.9947,0.989,0.9547
0.668,83142,592,3055,31799,0.9692,0.9123,0.9929,0.9123,0.0071,0.9123,0.9817,0.9458,0.9947,0.989,0.9547
0.669,83147,587,3061,31793,0.9692,0.9122,0.993,0.9122,0.007,0.9122,0.9819,0.9457,0.9947,0.989,0.9547
0.67,83151,583,3063,31791,0.9693,0.9121,0.993,0.9121,0.007,0.9121,0.982,0.9458,0.9947,0.989,0.9547
0.671,83153,581,3067,31787,0.9692,0.912,0.9931,0.912,0.0069,0.912,0.9821,0.9457,0.9947,0.989,0.9547
0.672,83156,578,3071,31783,0.9692,0.9119,0.9931,0.9119,0.0069,0.9119,0.9821,0.9457,0.9947,0.989,0.9547
0.673,83158,576,3077,31777,0.9692,0.9117,0.9931,0.9117,0.0069,0.9117,0.9822,0.9456,0.9947,0.989,0.9547
0.674,83158,576,3080,31774,0.9692,0.9116,0.9931,0.9116,0.0069,0.9116,0.9822,0.9456,0.9947,0.989,0.9547
0.675,83161,573,3085,31769,0.9692,0.9115,0.9932,0.9115,0.0068,0.9115,0.9823,0.9456,0.9947,0.989,0.9547
0.676,83164,570,3090,31764,0.9691,0.9113,0.9932,0.9113,0.0068,0.9113,0.9824,0.9455,0.9947,0.989,0.9547
0.677,83164,570,3095,31759,0.9691,0.9112,0.9932,0.9112,0.0068,0.9112,0.9824,0.9454,0.9947,0.989,0.9547
0.678,83166,568,3105,31749,0.969,0.9109,0.9932,0.9109,0.0068,0.9109,0.9824,0.9453,0.9947,0.989,0.9547
0.679,83167,567,3110,31744,0.969,0.9108,0.9932,0.9108,0.0068,0.9108,0.9825,0.9453,0.9947,0.989,0.9547
0.68,83168,566,3117,31737,0.9689,0.9106,0.9932,0.9106,0.0068,0.9106,0.9825,0.9452,0.9947,0.989,0.9547
0.681,83171,563,3126,31728,0.9689,0.9103,0.9933,0.9103,0.0067,0.9103,0.9826,0.9451,0.9947,0.989,0.9547
0.682,83172,562,3130,31724,0.9689,0.9102,0.9933,0.9102,0.0067,0.9102,0.9826,0.945,0.9947,0.989,0.9547
0.683,83173,561,3135,31719,0.9688,0.9101,0.9933,0.9101,0.0067,0.9101,0.9826,0.9449,0.9947,0.989,0.9547
0.684,83173,561,3139,31715,0.9688,0.9099,0.9933,0.9099,0.0067,0.9099,0.9826,0.9449,0.9947,0.989,0.9547
0.685,83174,560,3147,31707,0.9687,0.9097,0.9933,0.9097,0.0067,0.9097,0.9826,0.9448,0.9947,0.989,0.9547
0.686,83179,555,3149,31705,0.9688,0.9097,0.9934,0.9097,0.0066,0.9097,0.9828,0.9448,0.9947,0.989,0.9547
0.687,83180,554,3156,31698,0.9687,0.9095,0.9934,0.9095,0.0066,0.9095,0.9828,0.9447,0.9947,0.989,0.9547
0.688,83182,552,3164,31690,0.9687,0.9092,0.9934,0.9092,0.0066,0.9092,0.9829,0.9446,0.9947,0.989,0.9547
0.689,83185,549,3169,31685,0.9686,0.9091,0.9934,0.9091,0.0066,0.9091,0.983,0.9446,0.9947,0.989,0.9547
0.69,83187,547,3172,31682,0.9686,0.909,0.9935,0.909,0.0065,0.909,0.983,0.9446,0.9947,0.989,0.9547
0.691,83190,544,3174,31680,0.9686,0.9089,0.9935,0.9089,0.0065,0.9089,0.9831,0.9446,0.9947,0.989,0.9547
0.692,83194,540,3183,31671,0.9686,0.9087,0.9936,0.9087,0.0064,0.9087,0.9832,0.9445,0.9947,0.989,0.9547
0.693,83196,538,3187,31667,0.9686,0.9086,0.9936,0.9086,0.0064,0.9086,0.9833,0.9445,0.9947,0.989,0.9547
0.694,83199,535,3192,31662,0.9686,0.9084,0.9936,0.9084,0.0064,0.9084,0.9834,0.9444,0.9947,0.989,0.9547
0.695,83200,534,3196,31658,0.9685,0.9083,0.9936,0.9083,0.0064,0.9083,0.9834,0.9444,0.9947,0.989,0.9547
0.696,83202,532,3203,31651,0.9685,0.9081,0.9936,0.9081,0.0064,0.9081,0.9835,0.9443,0.9947,0.989,0.9547
0.697,83202,532,3212,31642,0.9684,0.9078,0.9936,0.9078,0.0064,0.9078,0.9835,0.9441,0.9947,0.989,0.9547
0.698,83203,531,3217,31637,0.9684,0.9077,0.9937,0.9077,0.0063,0.9077,0.9835,0.9441,0.9947,0.989,0.9547
0.699,83205,529,3221,31633,0.9684,0.9076,0.9937,0.9076,0.0063,0.9076,0.9836,0.944,0.9947,0.989,0.9547
0.7,83205,529,3228,31626,0.9683,0.9074,0.9937,0.9074,0.0063,0.9074,0.9835,0.9439,0.9947,0.989,0.9547
0.701,83206,528,3238,31616,0.9682,0.9071,0.9937,0.9071,0.0063,0.9071,0.9836,0.9438,0.9947,0.989,0.9547
0.702,83208,526,3252,31602,0.9681,0.9067,0.9937,0.9067,0.0063,0.9067,0.9836,0.9436,0.9947,0.989,0.9547
0.703,83212,522,3259,31595,0.9681,0.9065,0.9938,0.9065,0.0062,0.9065,0.9837,0.9435,0.9947,0.989,0.9547
0.704,83214,520,3264,31590,0.9681,0.9064,0.9938,0.9064,0.0062,0.9064,0.9838,0.9435,0.9947,0.989,0.9547
0.705,83214,520,3272,31582,0.968,0.9061,0.9938,0.9061,0.0062,0.9061,0.9838,0.9434,0.9947,0.989,0.9547
0.706,83217,517,3281,31573,0.968,0.9059,0.9938,0.9059,0.0062,0.9059,0.9839,0.9433,0.9947,0.989,0.9547
0.707,83217,517,3286,31568,0.9679,0.9057,0.9938,0.9057,0.0062,0.9057,0.9839,0.9432,0.9947,0.989,0.9547
0.708,83218,516,3295,31559,0.9679,0.9055,0.9938,0.9055,0.0062,0.9055,0.9839,0.9431,0.9947,0.989,0.9547
0.709,83219,515,3306,31548,0.9678,0.9051,0.9938,0.9051,0.0062,0.9051,0.9839,0.9429,0.9947,0.989,0.9547
0.71,83219,515,3308,31546,0.9678,0.9051,0.9938,0.9051,0.0062,0.9051,0.9839,0.9429,0.9947,0.989,0.9547
0.711,83219,515,3310,31544,0.9677,0.905,0.9938,0.905,0.0062,0.905,0.9839,0.9428,0.9947,0.989,0.9547
0.712,83224,510,3313,31541,0.9678,0.9049,0.9939,0.9049,0.0061,0.9049,0.9841,0.9429,0.9947,0.989,0.9547
0.713,83226,508,3318,31536,0.9677,0.9048,0.9939,0.9048,0.0061,0.9048,0.9841,0.9428,0.9947,0.989,0.9547
0.714,83231,503,3322,31532,0.9677,0.9047,0.994,0.9047,0.006,0.9047,0.9843,0.9428,0.9947,0.989,0.9547
0.715,83231,503,3327,31527,0.9677,0.9045,0.994,0.9045,0.006,0.9045,0.9843,0.9427,0.9947,0.989,0.9547
0.716,83234,500,3336,31518,0.9677,0.9043,0.994,0.9043,0.006,0.9043,0.9844,0.9426,0.9947,0.989,0.9547
0.717,83236,498,3340,31514,0.9676,0.9042,0.9941,0.9042,0.0059,0.9042,0.9844,0.9426,0.9947,0.989,0.9547
0.718,83239,495,3344,31510,0.9676,0.9041,0.9941,0.9041,0.0059,0.9041,0.9845,0.9426,0.9947,0.989,0.9547
0.719,83240,494,3352,31502,0.9676,0.9038,0.9941,0.9038,0.0059,0.9038,0.9846,0.9425,0.9947,0.989,0.9547
0.72,83243,491,3363,31491,0.9675,0.9035,0.9941,0.9035,0.0059,0.9035,0.9846,0.9423,0.9947,0.989,0.9547
0.721,83244,490,3367,31487,0.9675,0.9034,0.9941,0.9034,0.0059,0.9034,0.9847,0.9423,0.9947,0.989,0.9547
0.722,83244,490,3378,31476,0.9674,0.9031,0.9941,0.9031,0.0059,0.9031,0.9847,0.9421,0.9947,0.989,0.9547
0.723,83245,489,3385,31469,0.9673,0.9029,0.9942,0.9029,0.0058,0.9029,0.9847,0.942,0.9947,0.989,0.9547
0.724,83249,485,3392,31462,0.9673,0.9027,0.9942,0.9027,0.0058,0.9027,0.9848,0.942,0.9947,0.989,0.9547
0.725,83252,482,3402,31452,0.9672,0.9024,0.9942,0.9024,0.0058,0.9024,0.9849,0.9418,0.9947,0.989,0.9547
0.726,83253,481,3410,31444,0.9672,0.9022,0.9943,0.9022,0.0057,0.9022,0.9849,0.9417,0.9947,0.989,0.9547
0.727,83255,479,3412,31442,0.9672,0.9021,0.9943,0.9021,0.0057,0.9021,0.985,0.9417,0.9947,0.989,0.9547
0.728,83257,477,3417,31437,0.9672,0.902,0.9943,0.902,0.0057,0.902,0.9851,0.9417,0.9947,0.989,0.9547
0.729,83258,476,3423,31431,0.9671,0.9018,0.9943,0.9018,0.0057,0.9018,0.9851,0.9416,0.9947,0.989,0.9547
0.73,83259,475,3430,31424,0.9671,0.9016,0.9943,0.9016,0.0057,0.9016,0.9851,0.9415,0.9947,0.989,0.9547
0.731,83262,472,3434,31420,0.9671,0.9015,0.9944,0.9015,0.0056,0.9015,0.9852,0.9415,0.9947,0.989,0.9547
0.732,83264,470,3440,31414,0.967,0.9013,0.9944,0.9013,0.0056,0.9013,0.9853,0.9414,0.9947,0.989,0.9547
0.733,83264,470,3446,31408,0.967,0.9011,0.9944,0.9011,0.0056,0.9011,0.9853,0.9413,0.9947,0.989,0.9547
0.734,83264,470,3454,31400,0.9669,0.9009,0.9944,0.9009,0.0056,0.9009,0.9853,0.9412,0.9947,0.989,0.9547
0.735,83265,469,3461,31393,0.9669,0.9007,0.9944,0.9007,0.0056,0.9007,0.9853,0.9411,0.9947,0.989,0.9547
0.736,83266,468,3472,31382,0.9668,0.9004,0.9944,0.9004,0.0056,0.9004,0.9853,0.9409,0.9947,0.989,0.9547
0.737,83268,466,3482,31372,0.9667,0.9001,0.9944,0.9001,0.0056,0.9001,0.9854,0.9408,0.9947,0.989,0.9547
0.738,83269,465,3489,31365,0.9667,0.8999,0.9944,0.8999,0.0056,0.8999,0.9854,0.9407,0.9947,0.989,0.9547
0.739,83272,462,3494,31360,0.9666,0.8998,0.9945,0.8998,0.0055,0.8998,0.9855,0.9407,0.9947,0.989,0.9547
0.74,83274,460,3508,31346,0.9665,0.8994,0.9945,0.8994,0.0055,0.8994,0.9855,0.9405,0.9947,0.989,0.9547
0.741,83275,459,3517,31337,0.9665,0.8991,0.9945,0.8991,0.0055,0.8991,0.9856,0.9403,0.9947,0.989,0.9547
0.742,83276,458,3523,31331,0.9664,0.8989,0.9945,0.8989,0.0055,0.8989,0.9856,0.9403,0.9947,0.989,0.9547
0.743,83278,456,3531,31323,0.9664,0.8987,0.9946,0.8987,0.0054,0.8987,0.9857,0.9402,0.9947,0.989,0.9547
0.744,83279,455,3538,31316,0.9663,0.8985,0.9946,0.8985,0.0054,0.8985,0.9857,0.9401,0.9947,0.989,0.9547
0.745,83281,453,3541,31313,0.9663,0.8984,0.9946,0.8984,0.0054,0.8984,0.9857,0.94,0.9947,0.989,0.9547
0.746,83281,453,3550,31304,0.9662,0.8981,0.9946,0.8981,0.0054,0.8981,0.9857,0.9399,0.9947,0.989,0.9547
0.747,83282,452,3558,31296,0.9662,0.8979,0.9946,0.8979,0.0054,0.8979,0.9858,0.9398,0.9947,0.989,0.9547
0.748,83284,450,3572,31282,0.9661,0.8975,0.9946,0.8975,0.0054,0.8975,0.9858,0.9396,0.9947,0.989,0.9547
0.749,83285,449,3578,31276,0.966,0.8973,0.9946,0.8973,0.0054,0.8973,0.9858,0.9395,0.9947,0.989,0.9547
0.75,83286,448,3585,31269,0.966,0.8971,0.9946,0.8971,0.0054,0.8971,0.9859,0.9394,0.9947,0.989,0.9547
0.751,83286,448,3588,31266,0.966,0.8971,0.9946,0.8971,0.0054,0.8971,0.9859,0.9394,0.9947,0.989,0.9547
0.752,83287,447,3597,31257,0.9659,0.8968,0.9947,0.8968,0.0053,0.8968,0.9859,0.9392,0.9947,0.989,0.9547
0.753,83289,445,3606,31248,0.9658,0.8965,0.9947,0.8965,0.0053,0.8965,0.986,0.9391,0.9947,0.989,0.9547
0.754,83291,443,3614,31240,0.9658,0.8963,0.9947,0.8963,0.0053,0.8963,0.986,0.939,0.9947,0.989,0.9547
0.755,83292,442,3623,31231,0.9657,0.8961,0.9947,0.8961,0.0053,0.8961,0.986,0.9389,0.9947,0.989,0.9547
0.756,83295,439,3629,31225,0.9657,0.8959,0.9948,0.8959,0.0052,0.8959,0.9861,0.9388,0.9947,0.989,0.9547
0.757,83296,438,3641,31213,0.9656,0.8955,0.9948,0.8955,0.0052,0.8955,0.9862,0.9387,0.9947,0.989,0.9547
0.758,83299,435,3653,31201,0.9655,0.8952,0.9948,0.8952,0.0052,0.8952,0.9862,0.9385,0.9947,0.989,0.9547
0.759,83301,433,3661,31193,0.9655,0.895,0.9948,0.895,0.0052,0.895,0.9863,0.9384,0.9947,0.989,0.9547
0.76,83301,433,3667,31187,0.9654,0.8948,0.9948,0.8948,0.0052,0.8948,0.9863,0.9383,0.9947,0.989,0.9547
0.761,83301,433,3671,31183,0.9654,0.8947,0.9948,0.8947,0.0052,0.8947,0.9863,0.9383,0.9947,0.989,0.9547
0.762,83302,432,3678,31176,0.9653,0.8945,0.9948,0.8945,0.0052,0.8945,0.9863,0.9382,0.9947,0.989,0.9547
0.763,83304,430,3690,31164,0.9653,0.8941,0.9949,0.8941,0.0051,0.8941,0.9864,0.938,0.9947,0.989,0.9547
0.764,83306,428,3694,31160,0.9652,0.894,0.9949,0.894,0.0051,0.894,0.9865,0.938,0.9947,0.989,0.9547
0.765,83306,428,3705,31149,0.9651,0.8937,0.9949,0.8937,0.0051,0.8937,0.9864,0.9378,0.9947,0.989,0.9547
0.766,83307,427,3716,31138,0.9651,0.8934,0.9949,0.8934,0.0051,0.8934,0.9865,0.9376,0.9947,0.989,0.9547
0.767,83307,427,3722,31132,0.965,0.8932,0.9949,0.8932,0.0051,0.8932,0.9865,0.9375,0.9947,0.989,0.9547
0.768,83309,425,3732,31122,0.9649,0.8929,0.9949,0.8929,0.0051,0.8929,0.9865,0.9374,0.9947,0.989,0.9547
0.769,83309,425,3737,31117,0.9649,0.8928,0.9949,0.8928,0.0051,0.8928,0.9865,0.9373,0.9947,0.989,0.9547
0.77,83311,423,3747,31107,0.9648,0.8925,0.9949,0.8925,0.0051,0.8925,0.9866,0.9372,0.9947,0.989,0.9547
0.771,83312,422,3753,31101,0.9648,0.8923,0.995,0.8923,0.005,0.8923,0.9866,0.9371,0.9947,0.989,0.9547
0.772,83312,422,3765,31089,0.9647,0.892,0.995,0.892,0.005,0.892,0.9866,0.9369,0.9947,0.989,0.9547
0.773,83313,421,3774,31080,0.9646,0.8917,0.995,0.8917,0.005,0.8917,0.9866,0.9368,0.9947,0.989,0.9547
0.774,83314,420,3780,31074,0.9646,0.8915,0.995,0.8915,0.005,0.8915,0.9867,0.9367,0.9947,0.989,0.9547
0.775,83314,420,3795,31059,0.9645,0.8911,0.995,0.8911,0.005,0.8911,0.9867,0.9365,0.9947,0.989,0.9547
0.776,83315,419,3799,31055,0.9644,0.891,0.995,0.891,0.005,0.891,0.9867,0.9364,0.9947,0.989,0.9547
0.777,83319,415,3808,31046,0.9644,0.8907,0.995,0.8907,0.005,0.8907,0.9868,0.9363,0.9947,0.989,0.9547
0.778,83320,414,3821,31033,0.9643,0.8904,0.9951,0.8904,0.0049,0.8904,0.9868,0.9361,0.9947,0.989,0.9547
0.779,83321,413,3826,31028,0.9643,0.8902,0.9951,0.8902,0.0049,0.8902,0.9869,0.9361,0.9947,0.989,0.9547
0.78,83321,413,3837,31017,0.9642,0.8899,0.9951,0.8899,0.0049,0.8899,0.9869,0.9359,0.9947,0.989,0.9547
0.781,83322,412,3850,31004,0.9641,0.8895,0.9951,0.8895,0.0049,0.8895,0.9869,0.9357,0.9947,0.989,0.9547
0.782,83324,410,3861,30993,0.964,0.8892,0.9951,0.8892,0.0049,0.8892,0.9869,0.9355,0.9947,0.989,0.9547
0.783,83325,409,3868,30986,0.9639,0.889,0.9951,0.889,0.0049,0.889,0.987,0.9354,0.9947,0.989,0.9547
0.784,83325,409,3879,30975,0.9638,0.8887,0.9951,0.8887,0.0049,0.8887,0.987,0.9353,0.9947,0.989,0.9547
0.785,83325,409,3887,30967,0.9638,0.8885,0.9951,0.8885,0.0049,0.8885,0.987,0.9351,0.9947,0.989,0.9547
0.786,83328,406,3893,30961,0.9637,0.8883,0.9952,0.8883,0.0048,0.8883,0.9871,0.9351,0.9947,0.989,0.9547
0.787,83329,405,3905,30949,0.9637,0.888,0.9952,0.888,0.0048,0.888,0.9871,0.9349,0.9947,0.989,0.9547
0.788,83330,404,3913,30941,0.9636,0.8877,0.9952,0.8877,0.0048,0.8877,0.9871,0.9348,0.9947,0.989,0.9547
0.789,83331,403,3921,30933,0.9635,0.8875,0.9952,0.8875,0.0048,0.8875,0.9871,0.9347,0.9947,0.989,0.9547
0.79,83331,403,3933,30921,0.9634,0.8872,0.9952,0.8872,0.0048,0.8872,0.9871,0.9345,0.9947,0.989,0.9547
0.791,83332,402,3947,30907,0.9633,0.8868,0.9952,0.8868,0.0048,0.8868,0.9872,0.9343,0.9947,0.989,0.9547
0.792,83332,402,3957,30897,0.9632,0.8865,0.9952,0.8865,0.0048,0.8865,0.9872,0.9341,0.9947,0.989,0.9547
0.793,83332,402,3964,30890,0.9632,0.8863,0.9952,0.8863,0.0048,0.8863,0.9872,0.934,0.9947,0.989,0.9547
0.794,83336,398,3974,30880,0.9631,0.886,0.9952,0.886,0.0048,0.886,0.9873,0.9339,0.9947,0.989,0.9547
0.795,83338,396,3984,30870,0.9631,0.8857,0.9953,0.8857,0.0047,0.8857,0.9873,0.9338,0.9947,0.989,0.9547
0.796,83342,392,3988,30866,0.9631,0.8856,0.9953,0.8856,0.0047,0.8856,0.9875,0.9337,0.9947,0.989,0.9547
0.797,83344,390,3994,30860,0.963,0.8854,0.9953,0.8854,0.0047,0.8854,0.9875,0.9337,0.9947,0.989,0.9547
0.798,83344,390,4001,30853,0.963,0.8852,0.9953,0.8852,0.0047,0.8852,0.9875,0.9336,0.9947,0.989,0.9547
0.799,83345,389,4007,30847,0.9629,0.885,0.9954,0.885,0.0046,0.885,0.9875,0.9335,0.9947,0.989,0.9547
0.8,83346,388,4016,30838,0.9629,0.8848,0.9954,0.8848,0.0046,0.8848,0.9876,0.9334,0.9947,0.989,0.9547
0.801,83348,386,4027,30827,0.9628,0.8845,0.9954,0.8845,0.0046,0.8845,0.9876,0.9332,0.9947,0.989,0.9547
0.802,83348,386,4030,30824,0.9628,0.8844,0.9954,0.8844,0.0046,0.8844,0.9876,0.9332,0.9947,0.989,0.9547
0.803,83349,385,4037,30817,0.9627,0.8842,0.9954,0.8842,0.0046,0.8842,0.9877,0.9331,0.9947,0.989,0.9547
0.804,83349,385,4047,30807,0.9626,0.8839,0.9954,0.8839,0.0046,0.8839,0.9877,0.9329,0.9947,0.989,0.9547
0.805,83350,384,4055,30799,0.9626,0.8837,0.9954,0.8837,0.0046,0.8837,0.9877,0.9328,0.9947,0.989,0.9547
0.806,83351,383,4068,30786,0.9625,0.8833,0.9954,0.8833,0.0046,0.8833,0.9877,0.9326,0.9947,0.989,0.9547
0.807,83351,383,4073,30781,0.9624,0.8831,0.9954,0.8831,0.0046,0.8831,0.9877,0.9325,0.9947,0.989,0.9547
0.808,83353,381,4084,30770,0.9623,0.8828,0.9954,0.8828,0.0046,0.8828,0.9878,0.9324,0.9947,0.989,0.9547
0.809,83353,381,4097,30757,0.9622,0.8825,0.9954,0.8825,0.0046,0.8825,0.9878,0.9321,0.9947,0.989,0.9547
0.81,83353,381,4105,30749,0.9622,0.8822,0.9954,0.8822,0.0046,0.8822,0.9878,0.932,0.9947,0.989,0.9547
0.811,83354,380,4112,30742,0.9621,0.882,0.9955,0.882,0.0045,0.882,0.9878,0.9319,0.9947,0.989,0.9547
